Id,Finnkode,Modellår,Kilometer,Girkasse,Drivstoff,Farge,Hjuldrift,Effekt,Sylindervolum,Vekt,CO2utslipp,AntallSeter,Karosseri,AntallDører,AntallEiere,Avgiftsklasse,Maksimaltilhengervekt,SalePrice
187,337463797,2004,183741,Manuell,Bensin,Rød,Forhjulsdrift,75,1.4,1324,166,5,KombiFemdørs,4,6,Personbil,1000,15845
188,337350332,2002,194000,Manuell,Bensin,Blå,Forhjulsdrift,97,1.4,1160,159,5,KombiFemdørs,5,6,Personbil,1000,18074
189,337263224,2006,224000,Manuell,Diesel,Blå,Forhjulsdrift,116,2.0,1505,159,5,KombiFemdørs,4,5,Personbil,1800,19000
190,323443711,2008,310000,Automat,Diesel,Svart,Bakhjulsdrift,170,2.1,1735,194,5,Stasjonsvogn,5,2,Personbil,2100,16995
191,336595754,2007,202718,Manuell,Bensin,Svart,Forhjulsdrift,125,1.8,1383,177,5,Stasjonsvogn,4,6,Personbil,1300,15845
192,336495286,2012,160000,Manuell,Diesel,Grå,Forhjulsdrift,129,2.2,1657,135,5,Stasjonsvogn,4,4,Personbil,1400,20000
193,335514299,2006,320000,Automat,Diesel,Svart,Firehjulsdrift,224,3.0,1825,232,5,Stasjonsvogn,4,7,Personbil,1900,20000
194,318481848,2004,322290,Manuell,Diesel,Sølv,Firehjulsdrift,150,2.0,1745,191,5,SUVOffroad,5,6,Personbil,1700,16777
195,335242119,2004,178299,Manuell,Bensin,Grå,Forhjulsdrift,84,1.3,1005,154,5,Stasjonsvogn,5,5,Personbil,900,20000
196,334939893,2009,238444,Manuell,Diesel,Sølv,Forhjulsdrift,109,1.6,1503,149,5,Sedan,4,4,Personbil,1370,18000
197,328344451,2006,243000,Automat,Diesel,Grå,Forhjulsdrift,150,1.9,1615,204,5,Stasjonsvogn,5,5,Personbil,1800,15777
198,333435153,2014,290000,Automat,Diesel,Hvit,Forhjulsdrift,90,1.6,1410,122,3,Stasjonsvogn,5,5,Varebil,990,20000
199,332073874,2007,176195,Manuell,Diesel,Grå,Forhjulsdrift,126,2.0,1465,155,5,Stasjonsvogn,4,4,Personbil,1300,19000
200,330298881,2008,148000,Manuell,Diesel,Grå,Firehjulsdrift,109,1.6,1411,132,5,Sedan,4,5,Personbil,1300,16777
201,321571489,2009,220700,Manuell,Bensin,Blå,Forhjulsdrift,69,1.0,980,127,5,KombiFemdørs,4,5,Personbil,750,19999
202,313220187,2009,266100,Manuell,Diesel,Grå,Forhjulsdrift,90,1.6,1517,128,5,Stasjonsvogn,4,3,Personbil,1400,19000
203,341013373,2004,119500,Manuell,Bensin,Sølv,Forhjulsdrift,101,1.6,1113,156,5,KombiFemdørs,5,9,Personbil,900,20885
204,341441693,2003,184000,Manuell,Bensin,Beige,Forhjulsdrift,105,1.6,1380,168,5,Stasjonsvogn,4,3,Personbil,1200,21795
205,341457800,2004,105056,Manuell,Bensin,Svart,Bakhjulsdrift,102,1.6,1040,172,5,Flerbruksbil,5,3,Personbil,1000,21074
206,338672306,2010,217000,Manuell,Diesel,Hvit,Forhjulsdrift,109,1.6,1282,115,5,KombiFemdørs,5,6,Personbil,1300,21845
207,341442953,2008,235000,Automat,Diesel,Grå,Forhjulsdrift,109,2.0,1395,148,5,KombiFemdørs,4,6,Personbil,1500,24845
208,341435674,2003,202000,Manuell,Bensin,Grønn,Forhjulsdrift,98,1.4,1165,161,5,KombiFemdørs,5,4,Personbil,1300,20845
209,341409966,2010,219417,Manuell,Diesel,Grå,Forhjulsdrift,105,1.6,1380,119,5,Stasjonsvogn,4,5,Personbil,1400,21845
210,341404512,2006,204354,Manuell,Bensin,Svart,Forhjulsdrift,102,1.6,1349,178,5,KombiFemdørs,4,5,Personbil,1200,20845
211,247217669,2007,273000,Automat,Diesel,Svart,Forhjulsdrift,150,1.9,1615,204,5,Stasjonsvogn,5,3,Personbil,1800,24729
212,341367312,2010,237300,Manuell,Diesel,Svart,Forhjulsdrift,105,1.6,1465,119,5,Stasjonsvogn,5,2,Personbil,1400,21845
213,311373675,2008,201412,Manuell,Diesel,Svart,Forhjulsdrift,101,1.9,1428,154,5,KombiFemdørs,5,5,Personbil,1400,25000
214,341356683,2005,299043,Manuell,Diesel,Blå,Forhjulsdrift,101,1.9,1613,165,7,Stasjonsvogn,5,6,Personbil,1200,20345
215,340665725,2007,188000,Manuell,Diesel,Svart,Firehjulsdrift,129,1.9,1590,205,5,SUVOffroad,5,7,Personbil,2000,21345
216,341039959,2008,280000,Manuell,Diesel,Svart,Forhjulsdrift,116,2.0,1576,156,5,Stasjonsvogn,4,8,Personbil,1800,22845
217,341287539,2003,388000,Automat,Bensin,Grå,Firehjulsdrift,209,2.5,2186,287,7,SUVOffroad,5,11,Personbil,2250,22845
218,341274751,2008,177000,Manuell,Diesel,Hvit,Forhjulsdrift,140,2.0,1470,149,5,Stasjonsvogn,5,3,Personbil,1600,22845
219,341265493,2002,110449,Automat,Bensin,Grønn,Forhjulsdrift,75,1.2,960,149,5,KombiFemdørs,5,6,Personbil,1000,20074
220,341221021,2007,190454,Manuell,Bensin,Svart,Forhjulsdrift,102,1.6,1435,186,5,Stasjonsvogn,4,10,Personbil,1200,23900
221,341196126,2003,255000,Manuell,Diesel,Sølv,Forhjulsdrift,75,1.4,1100,129,4,Coupe,2,12,Personbil,650,24974
222,341194515,2010,98900,Manuell,Diesel,Sølv,Forhjulsdrift,75,1.6,1210,107,5,KombiFemdørs,5,5,Personbil,750,23500
223,341189328,2006,151000,Manuell,Bensin,Grå,Firehjulsdrift,106,1.6,1445,210,4,SUVOffroad,2,9,Personbil,1600,21845
224,340704884,2012,179629,Manuell,Diesel,Rød,Forhjulsdrift,68,1.4,1050,98,5,KombiFemdørs,5,5,Personbil,675,21845
225,341174425,2010,169900,Manuell,Diesel,Rød,Forhjulsdrift,90,1.6,1280,125,5,KombiFemdørs,4,4,Personbil,1560,25000
226,339395259,2007,171000,Manuell,Bensin,Grå,Forhjulsdrift,105,1.6,1250,162,5,Sedan,4,10,Personbil,1200,24695
227,341035644,2012,190000,Manuell,Bensin,Rød,Forhjulsdrift,69,1.2,992,113,4,KombiTredørs,3,6,Personbil,800,21845
228,341033884,2008,244000,Manuell,Diesel,Blå,Firehjulsdrift,140,2.0,1609,182,5,Stasjonsvogn,5,5,Personbil,2000,21845
229,341034854,2007,165000,Manuell,Diesel,Grå,Firehjulsdrift,75,1.6,1385,150,2,Kasse,4,3,Varebil,1100,21231
230,340998691,2002,222738,Manuell,Bensin,Sølv,Forhjulsdrift,68,1.0,890,137,5,KombiFemdørs,4,5,Personbil,650,21845
231,340997652,2009,193000,Manuell,Diesel,Grå,Forhjulsdrift,101,1.7,1365,138,5,Sedan,4,10,Personbil,1400,24500
232,340993598,2005,158200,Manuell,Diesel,Grå,Forhjulsdrift,82,1.5,1270,117,5,KombiFemdørs,4,7,Personbil,1300,20845
233,336654902,2005,163126,Manuell,Bensin,Sølv,Forhjulsdrift,129,1.8,1275,171,5,KombiFemdørs,5,3,Personbil,1300,23845
234,340967798,2004,330000,Automat,Bensin,Sølv,Bakhjulsdrift,143,1.8,1555,209,5,Stasjonsvogn,5,5,Personbil,1500,21845
235,334246417,2010,200000,Automat,Diesel,Svart,Forhjulsdrift,109,1.6,1539,135,7,Flerbruksbil,5,8,Personbil,1180,23077
236,325445491,2002,142000,Manuell,Bensin,Svart,Forhjulsdrift,75,1.4,1159,168,4,KombiTredørs,2,5,Personbil,1000,25000
237,340904443,2007,222394,Manuell,Diesel,Svart,Forhjulsdrift,109,1.6,1341,132,5,Stasjonsvogn,4,8,Personbil,1300,21845
238,336436365,2006,135450,Manuell,Bensin,Blå,Forhjulsdrift,95,1.3,1045,143,5,KombiFemdørs,4,6,Personbil,1000,24000
239,242902535,2001,362195,Automat,Bensin,Blå,Forhjulsdrift,250,2.3,1500,246,5,Sedan,4,8,Personbil,1600,21707
240,340757072,2009,372000,Manuell,Diesel,Svart,Forhjulsdrift,175,2.2,1802,174,7,Stasjonsvogn,4,8,Personbil,1800,25000
241,340747648,2005,69700,Manuell,Bensin,Grå,Forhjulsdrift,94,1.4,1245,171,5,KombiFemdørs,4,4,Personbil,1200,25000
242,340715778,2008,328278,Manuell,Diesel,Svart,Forhjulsdrift,126,2.0,1465,155,5,Stasjonsvogn,5,5,Personbil,1300,23845
243,340676053,2007,207000,Manuell,Diesel,Grå,Bakhjulsdrift,131,2.0,1576,156,5,Stasjonsvogn,4,5,Personbil,1800,21845
244,330560477,2002,230000,Automat,Diesel,Blå,Bakhjulsdrift,177,2.7,1620,180,5,Sedan,4,10,Personbil,1900,21777
245,340637139,2006,221150,Manuell,Diesel,Brun,Forhjulsdrift,86,1.5,1240,135,5,Sedan,4,5,Personbil,900,20845
246,340608336,2009,211648,Manuell,Diesel,Svart,Forhjulsdrift,140,2.0,1497,156,5,Stasjonsvogn,5,3,Personbil,1800,21845
247,340612612,2011,87900,Manuell,Bensin,Beige,Forhjulsdrift,69,1.2,1095,128,5,KombiFemdørs,4,7,Personbil,800,21574
248,340610197,2006,191500,Manuell,Bensin,Blå,Forhjulsdrift,83,1.3,1114,139,5,KombiFemdørs,4,7,Personbil,1200,21874
249,340497162,2006,133869,Manuell,Bensin,Grå,Forhjulsdrift,125,1.7,1550,183,5,Sedan,4,6,Personbil,1600,24845
250,339389306,2008,246900,Automat,Diesel,Sølv,Forhjulsdrift,105,1.9,1613,167,5,Flerbruksbil,5,5,Personbil,1500,24845
251,340290090,2006,351000,Manuell,Diesel,Svart,Forhjulsdrift,140,2.0,1510,158,5,Stasjonsvogn,5,8,Personbil,1800,21845
252,340268576,2006,203785,Manuell,Diesel,Sølv,Forhjulsdrift,116,2.0,1440,158,5,KombiFemdørs,4,6,Personbil,1300,21845
253,340268214,2008,273000,Manuell,Diesel,Grå,Forhjulsdrift,90,1.6,1433,153,3,Stasjonsvogn,4,2,Varebil,1125,22731
254,340167365,2006,161500,Manuell,Bensin,Grå,Forhjulsdrift,125,1.7,1550,183,5,KombiFemdørs,4,5,Personbil,1600,21845
255,337746245,2006,306000,Manuell,Diesel,Grå,Forhjulsdrift,140,2.0,1783,172,5,Stasjonsvogn,4,6,Personbil,1600,20345
256,332824827,2008,280000,Manuell,Diesel,Rød,Forhjulsdrift,131,2.0,1576,156,5,Stasjonsvogn,4,5,Personbil,1800,22677
257,339877885,2008,344809,Manuell,Diesel,Svart,Firehjulsdrift,126,2.4,1622,172,5,Stasjonsvogn,5,5,Personbil,1800,20345
258,339871603,2007,225000,Manuell,Bensin,Svart,Bakhjulsdrift,129,2.0,1435,175,5,Sedan,4,6,Personbil,1250,23845
259,339860328,2002,200000,Manuell,Bensin,Sølv,Forhjulsdrift,116,1.8,1293,177,5,Sedan,4,10,Personbil,1500,22000
260,339837633,2010,180400,Manuell,Diesel,Grønn,Firehjulsdrift,147,2.0,1625,170,5,SUVOffroad,4,5,Personbil,2000,22000
261,339627712,2003,270000,Manuell,Diesel,Sølv,Forhjulsdrift,116,2.0,1630,191,7,Annet,4,4,Personbil,1600,22845
262,339581887,2008,299000,Manuell,Diesel,Svart,Bakhjulsdrift,136,2.0,1580,125,5,Stasjonsvogn,4,5,Personbil,1600,23000
263,339204541,2004,351000,Manuell,Diesel,Sølv,Forhjulsdrift,116,2.0,1440,158,5,Stasjonsvogn,4,9,Personbil,1300,24845
264,339464769,2011,177633,Automat,Diesel,Svart,Forhjulsdrift,111,1.6,1615,120,5,Stasjonsvogn,4,7,Personbil,1300,25000
265,339404030,2008,280807,Manuell,Diesel,Svart,Forhjulsdrift,90,1.6,1470,125,5,KombiFemdørs,4,8,Personbil,1400,24900
266,339307989,2006,156600,Manuell,Bensin,Sølv,Firehjulsdrift,105,1.5,1340,191,5,SUVOffroad,5,2,Personbil,1350,25000
267,339056881,2008,243000,Automat,Bensin,Grå,Firehjulsdrift,107,1.5,1400,177,5,KombiFemdørs,5,3,Personbil,1200,23845
268,338513857,2012,146800,Manuell,Bensin,Svart,Forhjulsdrift,101,1.0,1072,99,5,KombiFemdørs,5,5,Personbil,900,24672
269,338809925,2009,214000,Manuell,Diesel,Svart,Forhjulsdrift,80,1.4,1140,109,5,Stasjonsvogn,5,5,Personbil,800,22845
270,338615231,2006,114500,Manuell,Bensin,Grå,Forhjulsdrift,58,1.1,1010,143,5,KombiFemdørs,4,11,Personbil,1100,24900
271,338590675,2008,326735,Automat,Bensin,Svart,Forhjulsdrift,185,2.3,1580,246,5,Stasjonsvogn,5,5,Personbil,1800,21845
272,280328460,2007,212180,Manuell,Diesel,Grå,Firehjulsdrift,140,2.0,1560,178,5,Stasjonsvogn,5,6,Personbil,1600,20845
273,338392785,2005,185000,Manuell,Bensin,Rød,Bakhjulsdrift,116,1.7,1165,157,5,Flerbruksbil,5,7,Personbil,1300,21777
274,338203988,2011,220000,Manuell,Diesel,Svart,Forhjulsdrift,116,1.6,1424,109,5,Stasjonsvogn,4,4,Personbil,1200,24845
275,338155005,2008,262200,Manuell,Diesel,Svart,Forhjulsdrift,105,1.9,1552,137,5,Stasjonsvogn,5,6,Personbil,1200,24900
276,338039143,2009,262000,Manuell,Diesel,Svart,Forhjulsdrift,90,1.6,1415,153,2,Kasse,5,10,Varebil,950,23000
277,338006501,2008,190000,Manuell,Diesel,Sølv,Firehjulsdrift,167,2.0,1660,212,7,SUVOffroad,5,5,Personbil,2000,23845
278,337838393,2003,236000,Manuell,Bensin,Sølv,Forhjulsdrift,105,1.6,1170,168,5,KombiFemdørs,5,3,Personbil,1200,21845
279,337601442,2008,232574,Manuell,Diesel,Grå,Forhjulsdrift,150,1.9,1375,159,5,Stasjonsvogn,5,5,Personbil,1400,25000
280,337605186,2009,180865,Automat,Diesel,Svart,Forhjulsdrift,140,2.0,1830,186,7,KombiFemdørs,4,4,Personbil,1292,21845
281,337468599,2005,158000,Manuell,Diesel,Sølv,Forhjulsdrift,82,2.0,1250,128,5,KombiFemdørs,4,1,Personbil,1000,24845
282,337440208,2011,278900,Manuell,Diesel,Svart,Forhjulsdrift,116,2.0,1645,139,5,Stasjonsvogn,4,2,Personbil,1800,25000
283,337316677,2009,321250,Manuell,Diesel,Svart,Forhjulsdrift,110,2.0,1730,159,5,Stasjonsvogn,4,7,Personbil,1600,21845
284,337208088,2010,266000,Manuell,Diesel,Svart,Firehjulsdrift,140,2.0,1596,159,5,Stasjonsvogn,5,2,Personbil,2000,22845
285,335791344,2006,163000,Manuell,Diesel,Svart,Forhjulsdrift,68,1.4,1123,115,5,KombiFemdørs,4,8,Personbil,1160,23777
286,336571247,2007,273443,Manuell,Diesel,Svart,Forhjulsdrift,109,1.6,1357,127,5,KombiFemdørs,5,9,Personbil,1300,21845
287,335420458,2008,172524,Manuell,Diesel,Svart,Forhjulsdrift,116,2.0,1557,156,5,Sedan,4,4,Personbil,1800,21999
288,335323048,2005,211488,Manuell,Diesel,Sølv,Forhjulsdrift,116,1.9,1450,154,5,Stasjonsvogn,5,3,Personbil,1500,21845
289,329322114,2006,268000,Manuell,Bensin,Blå,Forhjulsdrift,129,1.8,1295,172,5,Stasjonsvogn,5,7,Personbil,1300,23777
290,334938814,2013,257000,Manuell,Diesel,Grå,Forhjulsdrift,90,1.5,1200,92,5,Flerbruksbil,5,3,Personbil,450,22000
291,334670410,2007,257317,Automat,Diesel,Blå,Forhjulsdrift,140,2.0,1475,151,5,KombiFemdørs,4,8,Personbil,1400,21845
292,334655950,2005,206582,Automat,Diesel,Sølv,Forhjulsdrift,150,2.8,2135,225,7,Flerbruksbil,5,2,Personbil,1600,21745
293,334195847,2009,153000,Manuell,Bensin,Svart,Forhjulsdrift,90,1.4,1165,146,5,KombiFemdørs,5,6,Personbil,1000,21777
294,330069265,2006,192000,Automat,Diesel,Blå,Forhjulsdrift,120,1.9,1586,194,2,Stasjonsvogn,5,5,Varebil,1400,21186
295,332476808,2002,135000,Manuell,Bensin,Grå,Forhjulsdrift,116,1.7,1290,182,5,KombiFemdørs,5,7,Personbil,1500,21777
296,330799358,2007,236600,Manuell,Bensin,Svart,Forhjulsdrift,102,1.6,1530,190,5,Stasjonsvogn,5,2,Personbil,1300,22500
297,341480270,2010,169680,Manuell,Diesel,Sølv,Forhjulsdrift,68,1.4,1030,110,5,KombiFemdørs,5,12,Personbil,750,27074
298,341470836,2008,227500,Manuell,Diesel,Svart,Forhjulsdrift,105,1.9,1395,135,5,KombiFemdørs,4,6,Personbil,1400,29845
299,341466751,2008,152500,Manuell,Bensin,Blå,Forhjulsdrift,75,1.1,1090,139,5,KombiFemdørs,5,2,Personbil,1200,29000
300,341457727,2010,277000,Manuell,Diesel,Grå,Forhjulsdrift,105,1.9,1603,144,7,Flerbruksbil,5,12,Personbil,1200,26845
301,339711197,2007,210000,Manuell,Diesel,Svart,Forhjulsdrift,109,1.6,1373,129,4,KombiTredørs,2,11,Personbil,1300,29845
302,341442015,2001,403000,Automat,Bensin,Svart,Forhjulsdrift,179,2.0,1564,248,5,Stasjonsvogn,5,12,Personbil,1800,26845
303,341439786,2006,209610,Manuell,Bensin,Grå,Bakhjulsdrift,116,1.6,1320,181,5,KombiFemdørs,4,10,Personbil,1200,26845
304,341383398,2008,265920,Manuell,Diesel,Grå,Forhjulsdrift,90,1.4,1275,128,5,Sedan,4,2,Personbil,1000,26845
305,341406654,2008,270000,Manuell,Diesel,Rød,Forhjulsdrift,109,1.6,1362,129,4,Coupe,2,19,Personbil,1300,26845
306,335325117,2007,238360,Manuell,Diesel,Svart,Forhjulsdrift,116,1.9,1450,157,5,Stasjonsvogn,5,4,Personbil,1500,26845
307,341404185,2008,179026,Manuell,Diesel,Grå,Forhjulsdrift,109,1.6,1426,140,5,Stasjonsvogn,5,2,Personbil,1300,26845
308,341386894,2005,229000,Manuell,Diesel,Grå,Forhjulsdrift,105,1.9,1686,162,7,Flerbruksbil,5,8,Personbil,1500,27845
309,333159631,2009,203500,Manuell,Bensin,Svart,Forhjulsdrift,160,1.8,1470,172,5,Stasjonsvogn,5,5,Personbil,1300,29900
310,341345167,2005,145780,Manuell,Diesel,Svart,Forhjulsdrift,90,1.4,1205,128,5,KombiFemdørs,5,6,Personbil,1000,26845
311,341317188,2012,214000,Manuell,Bensin,Brun,Forhjulsdrift,105,1.2,1265,149,5,SUVOffroad,5,1,Personbil,1200,26845
312,341316351,2011,218000,Automat,Bensin,Grå,Firehjulsdrift,167,2.5,1533,194,5,Stasjonsvogn,5,6,Personbil,1800,26845
313,340854682,2004,232486,Manuell,Bensin,Blå,Forhjulsdrift,110,1.6,1155,168,5,KombiFemdørs,5,2,Personbil,1300,28074
314,341054216,2009,210900,Manuell,Diesel,Blå,Forhjulsdrift,109,1.6,1537,150,5,Stasjonsvogn,5,6,Personbil,1300,26845
315,341237280,2009,173000,Manuell,Bensin,Svart,Forhjulsdrift,80,1.2,1159,139,5,KombiFemdørs,4,6,Personbil,850,29845
316,341229479,2010,183900,Manuell,Bensin,Grå,Forhjulsdrift,86,1.2,1159,124,5,KombiFemdørs,4,5,Personbil,850,26748
317,341178614,2004,143500,Manuell,Bensin,Blå,Forhjulsdrift,109,1.6,1251,175,5,Flerbruksbil,5,7,Personbil,1100,28845
318,341126687,2003,179000,Manuell,Bensin,Sølv,Forhjulsdrift,110,1.6,1155,168,5,KombiFemdørs,5,2,Personbil,1300,27845
319,340152181,2006,222900,Manuell,Diesel,Sølv,Bakhjulsdrift,190,2.0,1385,150,5,KombiFemdørs,4,11,Personbil,1200,29900
320,341116135,2007,188300,Automat,Diesel,Svart,Forhjulsdrift,109,2.0,1395,157,5,KombiFemdørs,5,3,Personbil,1500,26845
321,341111141,2003,341000,Automat,Diesel,Grå,Firehjulsdrift,184,2.9,2095,259,5,SUVOffroad,4,5,Personbil,2300,29000
322,341087426,2004,198500,Manuell,Bensin,Beige,Firehjulsdrift,106,1.6,1325,180,5,KombiFemdørs,4,4,Personbil,1200,25345
323,274813431,2005,194000,Manuell,Bensin,Sølv,Forhjulsdrift,110,1.6,1245,172,5,Sedan,4,2,Personbil,1300,30000
324,341040331,2010,171375,Manuell,Diesel,Sølv,Forhjulsdrift,103,1.5,1203,136,5,Flerbruksbil,5,5,Personbil,900,29845
325,341027535,2005,349000,Automat,Diesel,Grønn,Forhjulsdrift,131,1.9,1663,194,5,Sedan,5,1,Personbil,1600,29900
326,341025676,2008,176200,Manuell,Diesel,Blå,Forhjulsdrift,140,2.0,1545,149,5,Sedan,5,3,Personbil,1600,29900
327,340840018,2009,160883,Manuell,Diesel,Blå,Forhjulsdrift,66,1560.0,1425,130,5,Stasjonsvogn,5,2,Personbil,1150,29845
328,341006307,2008,211000,Manuell,Diesel,Grå,Forhjulsdrift,105,1.9,1552,154,5,Stasjonsvogn,5,8,Personbil,1500,29845
329,340826708,2006,212500,Manuell,Diesel,Svart,Forhjulsdrift,150,1.9,1525,159,5,Stasjonsvogn,5,3,Personbil,1500,26845
330,340922107,2009,213000,Manuell,Diesel,Sølv,Forhjulsdrift,110,2.0,1542,129,5,Stasjonsvogn,5,4,Personbil,1200,29845
331,340873151,2004,210000,Manuell,Diesel,Sølv,Forhjulsdrift,116,2.0,1440,158,5,Stasjonsvogn,5,2,Personbil,1300,27845
332,327989732,2007,192000,Manuell,Diesel,Brun,Firehjulsdrift,140,2.0,1685,187,5,SUVOffroad,5,6,Personbil,1600,26777
333,339062624,2007,69250,Manuell,Diesel,Rød,Forhjulsdrift,68,1.4,1063,119,5,KombiFemdørs,5,4,Personbil,750,26885
334,340879680,2009,210000,Manuell,Diesel,Hvit,Firehjulsdrift,150,2.0,1645,156,5,Flerbruksbil,4,13,Personbil,1700,26845
335,340834387,2002,277000,Automat,Diesel,Sølv,Bakhjulsdrift,150,2.1,1565,177,5,Sedan,4,8,Personbil,1900,29995
336,340868462,2008,186000,Manuell,Bensin,Sølv,Forhjulsdrift,102,1.6,1248,176,5,KombiFemdørs,4,5,Personbil,1200,27845
337,340856697,2006,283000,Manuell,Bensin,Grå,Firehjulsdrift,107,1.6,1265,173,5,KombiFemdørs,4,16,Personbil,1200,28000
338,340148376,2007,277000,Manuell,Diesel,Blå,Forhjulsdrift,125,1.8,1565,156,5,Stasjonsvogn,4,5,Personbil,1600,29845
339,314462073,2005,275000,Manuell,Bensin,Blå,Forhjulsdrift,155,2.0,1349,190,5,Sedan,4,4,Personbil,1500,29277
340,340720175,2008,170000,Manuell,Diesel,Hvit,Forhjulsdrift,90,1.6,1316,120,5,KombiFemdørs,5,4,Personbil,1150,26845
341,340502642,2004,200000,Manuell,Bensin,Beige,Forhjulsdrift,95,1.5,1195,148,5,KombiTredørs,2,8,Personbil,1000,26845
342,340601407,2013,220055,Manuell,Diesel,Hvit,Forhjulsdrift,75,1.6,1304,133,3,Kasse,4,3,Varebil,760,26476
343,331653721,2006,189000,Manuell,Bensin,Svart,Forhjulsdrift,102,1.6,1308,187,5,Flerbruksbil,5,8,Personbil,1200,30000
344,340134254,2008,299950,Automat,Diesel,Hvit,Firehjulsdrift,177,2.0,1825,178,5,SUVOffroad,4,27,Personbil,2000,26845
345,340553202,2004,113000,Manuell,Bensin,Grå,Forhjulsdrift,65,1.0,910,134,5,KombiFemdørs,4,6,Personbil,650,29900
346,340405217,2006,299000,Manuell,Bensin,Grønn,Forhjulsdrift,110,1.6,1295,173,5,Stasjonsvogn,4,7,Personbil,1300,26845
347,340397148,2003,240000,Automat,Diesel,Sølv,Forhjulsdrift,154,2.1,1946,224,7,Kasse,4,1,Personbil,2000,26845
348,340332308,2004,116000,Manuell,Bensin,Grønn,Forhjulsdrift,98,1.5,1265,160,5,KombiFemdørs,4,4,Personbil,1000,30000
349,340356962,2012,230550,Manuell,Diesel,Hvit,Forhjulsdrift,75,1.6,1429,147,3,Kasse,5,3,Varebil,750,28422
350,340343800,2009,256499,Manuell,Diesel,Svart,Forhjulsdrift,136,2.0,1438,147,5,Stasjonsvogn,4,9,Personbil,1500,27845
351,340117947,2010,180000,Manuell,Diesel,Sølv,Forhjulsdrift,105,1.6,1377,109,5,Stasjonsvogn,5,1,Personbil,1400,26845
352,340250687,2014,125000,Manuell,Bensin,Hvit,Forhjulsdrift,101,1.0,1201,109,5,KombiFemdørs,5,4,Personbil,1000,29305
353,340200861,2006,291000,Manuell,Bensin,Grønn,Forhjulsdrift,129,1.8,1270,171,5,Sedan,4,5,Personbil,1300,27845
354,340130825,1999,213000,Manuell,Bensin,Svart,Bakhjulsdrift,105,1.9,1285,187,5,Sedan,4,11,Personbil,1325,26845
355,340117569,2008,112600,Manuell,Diesel,Rød,Forhjulsdrift,80,1.4,1325,137,5,Flerbruksbil,5,3,Personbil,1000,29900
356,340030293,2008,278000,Manuell,Diesel,Grå,Forhjulsdrift,102,1.9,1825,208,3,Kasse,5,12,Varebil,2200,29231
357,337377363,2004,345000,Manuell,Diesel,Grå,Bakhjulsdrift,177,2.5,1675,187,5,Sedan,4,18,Personbil,2000,27845
358,340000368,2011,195000,Automat,Diesel,Sølv,Forhjulsdrift,111,1.6,1540,120,5,Stasjonsvogn,5,3,Personbil,1300,26845
359,339941370,2005,190799,Manuell,Bensin,Sølv,Forhjulsdrift,65,1.2,980,143,5,Annet,4,3,Personbil,800,27074
360,339870628,2010,198000,Manuell,Diesel,Sølv,Forhjulsdrift,68,1.4,1145,107,5,Coupe,4,7,Personbil,950,26845
361,330806984,2007,154624,Manuell,Bensin,Rød,Bakhjulsdrift,95,1.5,1225,158,5,Flerbruksbil,5,4,Personbil,1000,28777
362,339834480,2006,223000,Manuell,Diesel,Sølv,Forhjulsdrift,105,1.9,1335,135,5,KombiFemdørs,4,9,Personbil,1400,29000
363,339793028,2005,138982,Manuell,Bensin,Sølv,Forhjulsdrift,75,1.4,1326,166,5,KombiFemdørs,4,7,Personbil,1000,26845
364,339592503,2008,105000,Manuell,Bensin,Svart,Forhjulsdrift,69,1.2,1016,138,5,KombiFemdørs,5,3,Personbil,800,29074
365,339700715,2009,213000,Manuell,Diesel,Grå,Forhjulsdrift,105,1.9,1432,122,5,Stasjonsvogn,4,7,Personbil,1400,29845
366,339675323,2007,184100,Manuell,Diesel,Svart,Firehjulsdrift,105,1.9,1389,158,5,KombiFemdørs,5,4,Personbil,1500,28845
367,336997896,2007,367550,Manuell,Diesel,Svart,Forhjulsdrift,126,2.0,1465,155,5,Annet,4,8,Personbil,1300,26845
368,339606430,2005,431400,Manuell,Diesel,Svart,Firehjulsdrift,150,2.0,1745,191,5,KombiFemdørs,4,7,Personbil,1700,26845
369,235592094,2004,179808,Manuell,Diesel,Grå,Forhjulsdrift,140,2.0,1316,149,5,KombiFemdørs,5,2,Personbil,1400,26707
370,339459102,2001,358327,Automat,Bensin,Gull,Firehjulsdrift,200,2.4,1666,274,5,Stasjonsvogn,5,12,Personbil,1800,26845
371,339217740,2008,185000,Manuell,Diesel,Sølv,Forhjulsdrift,136,2.2,1535,173,7,Flerbruksbil,5,5,Personbil,1300,27999
372,339382193,2007,268000,Manuell,Diesel,Sølv,Forhjulsdrift,102,1.9,1825,199,3,Kasse,5,8,Varebil,2200,26231
373,338629806,2010,390000,Manuell,Diesel,Hvit,Forhjulsdrift,114,2.0,1800,215,3,Coupe,3,8,Varebil,2000,29000
374,338609572,2009,161400,Manuell,Diesel,Rød,Forhjulsdrift,68,1.4,1105,110,5,KombiFemdørs,5,2,Personbil,750,29900
375,337603863,2000,89000,Manuell,Bensin,Blå,Forhjulsdrift,75,1.4,950,162,5,KombiFemdørs,5,8,Personbil,1000,29000
376,338523667,2008,200000,Manuell,Diesel,Svart,Forhjulsdrift,105,1.9,1477,154,5,Stasjonsvogn,5,5,Personbil,1500,28845
377,338406501,2008,464580,Automat,Diesel,Grå,Bakhjulsdrift,136,2.1,1735,187,5,Stasjonsvogn,5,12,Personbil,2100,26845
