id,Finnkode,Modellår,Kilometer,Girkasse,Drivstoff,Hjuldrift,Effekt,Vekt,AntallSeter,Karosseri,AntallDører,Avgiftsklasse,Maksimaltilhengervekt,SalePrice
4851,331345589,2017,120971,Automat,Bensin,Forhjulsdrift,165,1320,7,Flerbruksbil,5,Personbil,1500,175000
4852,330342192,2017,85000,Manuell,Diesel,Forhjulsdrift,116,1533,3,Kasse,5,Varebil,1800,175000
4853,321607533,2017,59500,Automat,Bensin,Forhjulsdrift,125,1140,5,KombiFemdørs,5,Personbil,1200,175800
4854,342284280,2017,44500,Manuell,Diesel,Forhjulsdrift,95,1510,3,Kasse,4,Varebil,1800,179000
4855,342266362,2017,130800,Automat,Bensin,Forhjulsdrift,122,1320,5,KombiFemdørs,5,Personbil,1200,179500
4856,342043018,2017,131000,Manuell,Diesel,Forhjulsdrift,102,1779,3,Kasse,5,Varebil,2200,179000
4857,341931363,2017,94621,Automat,Hybrid,Forhjulsdrift,258,1540,5,KombiFemdørs,5,Personbil,1400,178800
4858,341899821,2017,78747,Automat,Hybrid,Forhjulsdrift,181,1310,5,KombiFemdørs,5,Personbil,385,179000
4859,341771785,2017,106629,Manuell,Diesel,Firehjulsdrift,122,1696,3,Kasse,6,Varebil,2500,178900
4860,341359769,2017,100000,Automat,Hybrid,Forhjulsdrift,123,1335,5,Stasjonsvogn,5,Personbil,345,179000
4861,341359621,2017,103000,Manuell,Diesel,Firehjulsdrift,122,1414,2,Kasse,4,Varebil,1500,179000
4862,341328425,2017,85000,Automat,Hybrid,Forhjulsdrift,136,1335,5,Stasjonsvogn,5,Personbil,345,179000
4863,341255246,2017,145740,Automat,Diesel,Forhjulsdrift,115,1267,5,Stasjonsvogn,4,Personbil,1500,179000
4864,341247392,2017,138000,Manuell,Diesel,Firehjulsdrift,110,1360,5,Stasjonsvogn,5,Personbil,1700,179000
4865,341133234,2017,32500,Automat,Bensin,Forhjulsdrift,125,1258,2,Kasse,2,Varebil,1500,179000
4866,341127707,2017,92000,Manuell,Bensin,Forhjulsdrift,132,1379,5,SUV,5,Personbil,1400,179000
4867,340991060,2017,75500,Automat,Bensin,Forhjulsdrift,170,1305,5,KombiFemdørs,5,Personbil,1300,179000
4868,340968479,2017,191500,Automat,El+Diesel,Firehjulsdrift,231,1973,5,Stasjonsvogn,4,Personbil,1800,179305
4869,340839580,2017,63500,Manuell,Diesel,Forhjulsdrift,122,1666,3,Kasse,6,Varebil,2500,179476
4870,340311741,2017,62000,Manuell,Diesel,Forhjulsdrift,102,1392,2,Kasse,4,Varebil,1500,178000
4871,340141373,2017,179000,Automat,Diesel,Forhjulsdrift,150,1540,5,Stasjonsvogn,5,Personbil,2000,179000
4872,340067912,2017,100500,Automat,Hybrid,Forhjulsdrift,136,1335,5,Stasjonsvogn,5,Personbil,345,179000
4873,338534832,2017,69200,Automat,Hybrid,Forhjulsdrift,204,1524,5,KombiFemdørs,5,Personbil,1500,179000
4874,338080544,2017,70000,Manuell,Diesel,Firehjulsdrift,122,1503,2,Kasse,5,Varebil,1450,179000
4875,337720856,2017,211500,Automat,Diesel,Firehjulsdrift,175,1611,5,Stasjonsvogn,5,Personbil,1600,179000
4876,337680792,2017,83000,Manuell,Diesel,Forhjulsdrift,122,1613,3,Kasse,5,Varebil,2500,179000
4877,337583510,2017,70500,Automat,Bensin,Forhjulsdrift,110,1182,5,KombiFemdørs,5,Personbil,1300,179000
4878,337581931,2017,88047,Manuell,Diesel,Forhjulsdrift,122,1666,3,Kasse,5,Varebil,2500,178000
4879,336663199,2017,57800,Automat,Hybrid,Forhjulsdrift,204,1524,5,KombiFemdørs,5,Personbil,1500,179000
4880,336296896,2017,234500,Manuell,Diesel,Firehjulsdrift,150,1874,3,Kasse,4,Varebil,2500,179000
4881,334624046,2017,68000,Manuell,Diesel,Forhjulsdrift,102,1392,2,Kasse,4,Varebil,1500,178000
4882,334541002,2017,121122,Automat,Diesel,Forhjulsdrift,120,1425,5,Stasjonsvogn,5,Personbil,1500,179000
4883,333978532,2017,115600,Manuell,Bensin,Forhjulsdrift,182,1250,5,KombiFemdørs,5,Personbil,1500,178900
4884,330674831,2017,29000,Automat,Bensin,Forhjulsdrift,95,1064,5,KombiFemdørs,5,Personbil,500,177880
4885,330636911,2017,83500,Manuell,Bensin,Forhjulsdrift,116,1275,5,SUV,5,Personbil,1200,179000
4886,326624291,2017,155000,Automat,Bensin,Forhjulsdrift,165,1345,5,Stasjonsvogn,5,Personbil,1500,179000
4887,323503464,2017,104000,Automat,Hybrid,Forhjulsdrift,204,1540,5,KombiFemdørs,4,Personbil,1400,179147
4888,320203007,2017,110100,Manuell,Diesel,Forhjulsdrift,122,1613,3,Kasse,5,Varebil,2500,179000
4889,342412293,2017,101116,Manuell,Bensin,Forhjulsdrift,122,1356,5,KombiFemdørs,5,Personbil,1500,179900
4890,342329652,2017,135924,Automat,Hybrid,Forhjulsdrift,204,1540,5,KombiFemdørs,5,Personbil,1400,179900
4891,342316269,2017,63753,Automat,Bensin,Forhjulsdrift,120,1310,5,KombiFemdørs,5,Personbil,1450,179900
4892,342164505,2017,142612,Automat,Diesel,Forhjulsdrift,150,1383,5,Stasjonsvogn,5,Personbil,1600,179900
4893,342096360,2017,62140,Automat,Bensin,Forhjulsdrift,131,1245,5,SUV,5,Personbil,1000,179800
4894,342069839,2017,53000,Automat,Hybrid,Forhjulsdrift,141,1425,5,KombiFemdørs,5,Personbil,1300,179800
4895,341794755,2017,93400,Automat,Bensin,Forhjulsdrift,165,1320,7,Flerbruksbil,4,Personbil,1500,179900
4896,341779065,2017,72680,Automat,Hybrid,Forhjulsdrift,204,1524,5,KombiFemdørs,5,Personbil,1500,179900
4897,341493312,2017,100000,Automat,Bensin,Forhjulsdrift,116,1458,5,SUV,5,Personbil,1000,179999
4898,341480058,2017,96000,Automat,Bensin,Forhjulsdrift,110,1050,5,KombiFemdørs,5,Personbil,400,179875
4899,341453878,2017,90000,Automat,Hybrid,Forhjulsdrift,204,1615,5,KombiFemdørs,4,Personbil,1400,180000
4900,341322462,2017,66000,Automat,Hybrid,Forhjulsdrift,258,1524,5,KombiFemdørs,5,Personbil,1500,179900
4901,341283851,2017,104000,Automat,Bensin,Forhjulsdrift,116,1285,5,SUV,5,Personbil,1000,179999
4902,341264978,2017,77240,Manuell,Diesel,Forhjulsdrift,99,1449,5,Flerbruksbil,4,Personbil,1300,179900
4903,341091309,2017,110000,Manuell,Diesel,Firehjulsdrift,122,1503,2,Kasse,2,Varebil,1450,179999
4904,340549223,2017,141500,Manuell,Diesel,Forhjulsdrift,150,1279,5,Stasjonsvogn,5,Personbil,1600,179990
4905,340307123,2017,110000,Manuell,Diesel,Forhjulsdrift,102,1304,2,Stasjonsvogn,5,Varebil,1500,180476
4906,338259647,2017,85500,Automat,Bensin,Forhjulsdrift,150,1265,5,Stasjonsvogn,5,Personbil,1420,179900
4907,337160199,2017,120000,Automat,Diesel,Forhjulsdrift,136,1340,5,Stasjonsvogn,5,Personbil,1500,179900
4908,334474703,2017,122000,Manuell,Diesel,Firehjulsdrift,122,1503,2,Kasse,4,Varebil,1450,179900
4909,333349351,2017,83000,Automat,Diesel,Forhjulsdrift,136,1279,5,KombiFemdørs,5,Personbil,1700,179800
4910,330957811,2017,63089,Manuell,Diesel,Firehjulsdrift,110,1320,5,SUV,5,Personbil,1500,179900
4911,328942173,2017,110000,Manuell,Diesel,Forhjulsdrift,131,2001,3,Kasse,5,Varebil,2650,179900
4912,325975897,2017,157400,Manuell,Diesel,Firehjulsdrift,122,1503,2,Stasjonsvogn,6,Varebil,1450,179900
4913,274855364,2017,173000,Manuell,Diesel,Firehjulsdrift,150,1874,3,Kasse,6,Varebil,2500,181476
4914,319511069,2017,85000,Manuell,Diesel,Firehjulsdrift,122,1503,2,Kasse,5,Varebil,1450,180476
4915,308044848,2017,195000,Manuell,Diesel,Firehjulsdrift,150,1931,3,Kasse,5,Varebil,2500,179900
4916,341955150,2017,203200,Automat,Diesel,Firehjulsdrift,190,1599,5,Stasjonsvogn,5,Personbil,2200,184000
4917,337150143,2017,123964,Automat,Diesel,Forhjulsdrift,177,1657,3,Kasse,5,Varebil,2000,184000
4918,314530883,2017,61300,Manuell,Bensin,Forhjulsdrift,117,1260,5,SUV,5,Personbil,1200,184305
4919,342329902,2017,150100,Automat,Diesel,Firehjulsdrift,184,1410,5,Stasjonsvogn,5,Personbil,1800,184900
4920,342276528,2017,124500,Automat,Hybrid,Forhjulsdrift,98,1420,5,KombiFemdørs,5,Personbil,725,184900
4921,342161921,2017,129870,Automat,Hybrid,Forhjulsdrift,122,1420,5,KombiFemdørs,5,Personbil,725,184900
4922,341959241,2017,81250,Automat,Bensin,Forhjulsdrift,115,1318,5,KombiFemdørs,5,Personbil,1000,184900
4923,340550386,2017,88000,Automat,Hybrid,Forhjulsdrift,258,1524,5,KombiFemdørs,5,Personbil,1500,185700
4924,340182538,2017,116940,Automat,Diesel,Forhjulsdrift,120,1315,5,SUV,5,Personbil,1300,185000
4925,338638500,2017,81000,Manuell,Diesel,Firehjulsdrift,122,1503,2,Kasse,5,Varebil,1450,185900
4926,337195641,2017,70900,Manuell,Diesel,Forhjulsdrift,102,1722,3,Kasse,6,Varebil,2200,186000
4927,335763910,2017,99400,Automat,Bensin,Forhjulsdrift,129,1280,5,KombiFemdørs,5,Personbil,800,185000
4928,334623971,2017,65000,Manuell,Diesel,Forhjulsdrift,102,1392,2,Kasse,4,Varebil,1500,185000
4929,342320376,2017,99000,Automat,Hybrid,Forhjulsdrift,258,1540,5,KombiFemdørs,5,Personbil,1400,189000
4930,342279892,2017,98686,Automat,Hybrid,Forhjulsdrift,136,1335,5,Stasjonsvogn,5,Personbil,345,189000
4931,342208231,2017,137000,Automat,Bensin,Forhjulsdrift,150,1415,5,Stasjonsvogn,5,Personbil,1500,189000
4932,342189118,2017,113800,Automat,Diesel,Forhjulsdrift,120,1359,7,Flerbruksbil,5,Personbil,1500,189000
4933,341249364,2017,205100,Automat,Diesel,Firehjulsdrift,150,2086,3,Kasse,5,Varebil,2500,189000
4934,340581623,2017,62400,Manuell,Diesel,Firehjulsdrift,122,1503,2,Kasse,5,Varebil,1450,189000
4935,340334848,2017,83900,Manuell,Bensin,Forhjulsdrift,122,1471,5,KombiFemdørs,4,Personbil,1500,188900
4936,340305992,2017,53000,Automat,Hybrid,Forhjulsdrift,148,1446,5,KombiFemdørs,5,Personbil,1300,189000
4937,340299530,2017,69500,Manuell,Diesel,Firehjulsdrift,122,1503,2,Kasse,6,Varebil,1450,189000
4938,340105368,2017,43588,Automat,Bensin,Forhjulsdrift,95,1090,4,KombiFemdørs,5,Personbil,1000,189000
4939,340030560,2017,106000,Automat,Bensin,Forhjulsdrift,192,1205,5,KombiTredørs,5,Personbil,1100,189305
4940,339937124,2017,69476,Manuell,Diesel,Forhjulsdrift,122,1613,3,Kasse,5,Varebil,2500,189000
4941,339530028,2017,212000,Automat,Diesel,Firehjulsdrift,150,1495,5,SUV,5,Personbil,2000,189000
4942,339468035,2017,88000,Automat,Hybrid,Forhjulsdrift,258,1540,5,KombiFemdørs,5,Personbil,1400,189000
4943,339311189,2017,25000,Manuell,Bensin,Forhjulsdrift,125,1105,5,KombiFemdørs,5,Personbil,1200,189000
4944,339070917,2017,62100,Manuell,Bensin,Forhjulsdrift,122,1471,5,KombiFemdørs,5,Personbil,1500,189000
4945,338473875,2017,84500,Automat,Bensin,Forhjulsdrift,140,1319,5,SUV,5,Personbil,1200,189000
4946,338270169,2017,155000,Automat,Diesel,Forhjulsdrift,141,1470,5,SUV,5,Personbil,1600,189000
4947,338268645,2017,115700,Automat,Hybrid,Forhjulsdrift,170,1420,5,KombiFemdørs,5,Personbil,725,188000
4948,337846137,2017,75414,Automat,Bensin,Forhjulsdrift,116,1285,5,KombiFemdørs,5,Personbil,1000,189000
4949,337316999,2017,95000,Automat,Hybrid,Forhjulsdrift,258,1540,5,KombiFemdørs,5,Personbil,1400,189000
4950,336783057,2017,169500,Manuell,Diesel,Bakhjulsdrift,163,1480,5,SUV,5,Personbil,1800,189000
4951,336716792,2017,56000,Automat,Hybrid,Forhjulsdrift,122,1375,5,KombiFemdørs,4,Personbil,725,189305
4952,336667319,2017,80000,Automat,Bensin,Forhjulsdrift,122,1350,5,KombiFemdørs,5,Personbil,1200,189305
4953,332578146,2017,122500,Automat,Hybrid,Forhjulsdrift,218,1660,5,Stasjonsvogn,5,Personbil,1600,189000
4954,332340784,2017,148024,Automat,Diesel,Forhjulsdrift,150,1540,5,Stasjonsvogn,5,Personbil,2000,189000
4955,331516409,2017,105800,Automat,Diesel,Forhjulsdrift,110,1267,5,Stasjonsvogn,5,Personbil,1500,189000
4956,330908575,2017,86000,Automat,Diesel,Forhjulsdrift,210,1870,2,Kasse,5,Varebil,2000,189000
4957,330620744,2017,94617,Automat,Hybrid,Forhjulsdrift,122,1375,5,KombiFemdørs,5,Personbil,725,189000
4958,328856920,2017,95000,Automat,Hybrid,Forhjulsdrift,205,1740,5,Stasjonsvogn,5,Personbil,1500,189000
4959,327172875,2017,60500,Automat,Bensin,Forhjulsdrift,110,1275,5,KombiFemdørs,5,Personbil,1300,188900
4960,323724362,2017,68500,Manuell,Diesel,Forhjulsdrift,150,1665,3,Kasse,5,Varebil,2500,189000
4961,319763047,2017,163900,Automat,Diesel,Forhjulsdrift,120,1648,5,Stasjonsvogn,5,Personbil,1600,189500
4962,319202403,2017,65764,Manuell,Diesel,Forhjulsdrift,122,1613,3,Kasse,5,Varebil,2500,189000
4963,303392773,2017,62000,Automat,Bensin,Forhjulsdrift,116,1285,5,KombiFemdørs,5,Personbil,1200,189000
4964,342557433,2017,138000,Automat,Hybrid,Forhjulsdrift,122,1420,5,KombiFemdørs,5,Personbil,725,189999
4965,342215636,2017,120000,Manuell,Diesel,Forhjulsdrift,120,1507,7,Flerbruksbil,5,Personbil,1081,189900
4966,342205027,2017,39000,Automat,Bensin,Forhjulsdrift,110,1176,5,KombiFemdørs,5,Personbil,1300,189900
4967,342020223,2017,74000,Manuell,Bensin,Forhjulsdrift,110,1320,5,Stasjonsvogn,5,Personbil,1300,189900
4968,341937751,2017,57000,Automat,Bensin,Forhjulsdrift,110,1176,5,KombiFemdørs,5,Personbil,1300,189900
4969,341386127,2017,119932,Automat,Diesel,Forhjulsdrift,120,1359,7,Flerbruksbil,5,Personbil,1500,189900
4970,341214930,2017,96000,Automat,Diesel,Forhjulsdrift,150,1890,2,Kasse,5,Varebil,2000,189800
4971,341149154,2017,96000,Manuell,Diesel,Firehjulsdrift,122,1503,2,Kasse,6,Varebil,1450,189999
4972,340631623,2017,119000,Automat,Hybrid,Forhjulsdrift,258,1540,5,KombiFemdørs,5,Personbil,1400,189995
4973,340120842,2017,131000,Automat,Hybrid,Forhjulsdrift,218,1660,5,Stasjonsvogn,5,Personbil,1600,189800
4974,340117601,2017,124500,Automat,Bensin,Forhjulsdrift,120,1254,5,SUV,4,Personbil,1200,189900
4975,337657830,2017,115500,Automat,Diesel,Forhjulsdrift,131,2001,3,Kasse,6,Varebil,1750,189900
4976,336772219,2017,95000,Automat,Hybrid,Forhjulsdrift,218,1660,5,Stasjonsvogn,5,Personbil,1600,190000
4977,332587623,2017,164000,Automat,Diesel,Firehjulsdrift,180,1766,2,Kasse,5,Varebil,2000,189900
4978,224890741,2017,163500,Automat,Bensin,Bakhjulsdrift,136,1490,5,Stasjonsvogn,5,Personbil,1300,189805
4979,328872041,2017,79700,Manuell,Diesel,Forhjulsdrift,131,2001,3,Kasse,6,Varebil,2800,189900
4980,341917153,2017,194000,Manuell,Diesel,Forhjulsdrift,150,1430,5,SUV,5,Personbil,1800,194000
4981,332713912,2017,128000,Manuell,Diesel,Forhjulsdrift,102,1960,3,Kasse,5,Varebil,2200,193700
4982,341921002,2021,66000,Manuell,Bensin,Forhjulsdrift,100,1206,2,Kasse,4,Varebil,850,159800
4983,316891181,2021,34000,Automat,Elektrisitet,Forhjulsdrift,60,1408,2,Kasse,4,Varebil,375,159000
4984,339939638,2021,93633,Manuell,Hybrid,Firehjulsdrift,86,975,5,KombiFemdørs,5,Personbil,1000,164900
4985,339200955,2021,94709,Manuell,Hybrid,Firehjulsdrift,86,975,5,KombiFemdørs,5,Personbil,1000,164900
4986,341808078,2021,21000,Manuell,Diesel,Forhjulsdrift,116,1493,3,Kasse,5,Varebil,1050,169000
4987,341130133,2021,26477,Manuell,Bensin,Forhjulsdrift,100,1206,2,Kasse,4,Varebil,850,169000
4988,336454056,2021,18520,Manuell,Diesel,Forhjulsdrift,95,1304,2,Kasse,5,Varebil,1200,169000
4989,340306575,2021,72202,Manuell,Diesel,Forhjulsdrift,100,1398,3,Kasse,5,Varebil,1000,175000
4990,342221976,2021,79500,Manuell,Diesel,Forhjulsdrift,100,1556,3,Kasse,5,Varebil,1350,175336
4991,340182383,2021,63500,Manuell,Bensin,Forhjulsdrift,82,980,5,KombiFemdørs,5,Personbil,450,179000
4992,340164065,2021,116927,Manuell,Diesel,Forhjulsdrift,130,1362,3,Kasse,5,Varebil,1000,178500
4993,340091167,2021,21340,Automat,Elektrisitet,Forhjulsdrift,83,1229,4,KombiFemdørs,5,Personbil,1000,179000
4994,338589624,2021,41000,Manuell,Diesel,Forhjulsdrift,105,1555,3,Kasse,5,Varebil,1300,179000
4995,336311313,2021,63000,Manuell,Diesel,Forhjulsdrift,102,1320,2,Kasse,4,Varebil,1350,179990
4996,332600967,2021,10800,Automat,Elektrisitet,Forhjulsdrift,60,1408,2,Kasse,5,Varebil,375,178000
4997,331720631,2021,48826,Manuell,Bensin,Forhjulsdrift,82,980,5,KombiFemdørs,5,Personbil,450,178000
4998,341088360,2021,29000,Manuell,Diesel,Forhjulsdrift,76,1320,3,Kasse,4,Varebil,1230,185000
4999,338355615,2021,47000,Manuell,Diesel,Forhjulsdrift,95,1357,3,Kasse,5,Varebil,1050,184900
5000,339204500,2021,62100,Manuell,Hybrid,Firehjulsdrift,83,1050,5,KombiFemdørs,5,Personbil,1000,187000
5001,341929530,2021,61400,Manuell,Diesel,Forhjulsdrift,102,1495,3,Kasse,6,Varebil,1000,189000
5002,341374971,2021,11550,Manuell,Bensin,Forhjulsdrift,82,980,5,KombiFemdørs,5,Personbil,450,189000
5003,341338276,2021,61000,Manuell,Hybrid,Firehjulsdrift,83,975,5,KombiFemdørs,5,Personbil,1000,189000
5004,341236535,2021,23186,Manuell,Diesel,Forhjulsdrift,95,1357,3,Kasse,5,Varebil,1050,189000
5005,340833889,2021,10000,Automat,Elektrisitet,Forhjulsdrift,122,1640,2,Kasse,2,Varebil,1005,189000
5006,340569420,2021,54900,Manuell,Bensin,Firehjulsdrift,90,975,5,KombiFemdørs,5,Personbil,1000,189000
5007,340407660,2021,81147,Manuell,Bensin,Forhjulsdrift,130,1247,5,KombiFemdørs,5,Personbil,1200,189900
5008,340265819,2021,32700,Automat,Elektrisitet,Forhjulsdrift,141,1491,5,SUV,5,Personbil,1000,189900
5009,338136311,2021,17500,Manuell,Diesel,Forhjulsdrift,102,1430,3,Kasse,6,Varebil,1350,189000
5010,335837438,2021,59412,Manuell,Bensin,Forhjulsdrift,125,1089,5,KombiFemdørs,5,Personbil,1000,189900
5011,329745692,2021,63000,Manuell,Bensin,Firehjulsdrift,83,975,5,KombiFemdørs,5,Personbil,1000,189000
5012,339025953,2021,58459,Manuell,Hybrid,Firehjulsdrift,84,975,5,KombiFemdørs,5,Personbil,1000,195000
5013,342275748,2021,48552,Automat,Elektrisitet,Forhjulsdrift,110,1558,2,Kasse,4,Varebil,410,199900
5014,341942582,2021,17000,Automat,Hybrid,Forhjulsdrift,160,1238,5,KombiFemdørs,5,Personbil,900,199000
5015,341387989,2021,44000,Automat,Elektrisitet,Forhjulsdrift,150,1547,5,KombiFemdørs,5,Personbil,1600,199900
5016,341370959,2021,89576,Manuell,Diesel,Forhjulsdrift,102,1481,2,Kasse,2,Varebil,1500,199750
5017,341365710,2021,15000,Manuell,Hybrid,Forhjulsdrift,167,1188,5,KombiFemdørs,5,Personbil,1000,199000
5018,341362574,2021,27000,Manuell,Bensin,Forhjulsdrift,82,980,5,KombiFemdørs,5,Personbil,450,199000
5019,341337515,2021,45361,Automat,Elektrisitet,Forhjulsdrift,110,1558,2,Kasse,4,Varebil,410,199900
5020,340994393,2021,42643,Automat,Elektrisitet,Forhjulsdrift,122,1640,2,Kasse,5,Varebil,1005,199336
5021,340848028,2021,20029,Automat,Elektrisitet,Forhjulsdrift,136,1685,5,KombiFemdørs,5,Personbil,300,199900
5022,340542575,2021,30252,Automat,Elektrisitet,Forhjulsdrift,110,1558,2,Kasse,4,Varebil,410,199900
5023,340443215,2021,39800,Automat,Elektrisitet,Forhjulsdrift,110,1558,2,Kasse,4,Varebil,410,198900
5024,340370756,2021,154605,Automat,Diesel,Forhjulsdrift,180,1702,3,Kasse,5,Varebil,2500,199900
5025,339974294,2021,28279,Manuell,Diesel,Forhjulsdrift,75,1320,3,Kasse,4,Varebil,1230,199000
5026,338640186,2021,19900,Automat,Elektrisitet,Forhjulsdrift,60,1437,2,Kasse,4,Varebil,375,199900
5027,338086862,2021,27081,Manuell,Hybrid,Firehjulsdrift,83,975,5,KombiFemdørs,5,Personbil,1000,199000
5028,324918025,2021,85000,Automat,Bensin,Forhjulsdrift,95,1121,5,KombiFemdørs,5,Personbil,1000,199000
5029,339291688,2021,51196,Manuell,Hybrid,Firehjulsdrift,83,910,4,KombiFemdørs,5,Personbil,1000,209900
5030,337534641,2021,51960,Automat,Bensin,Forhjulsdrift,95,1121,5,KombiFemdørs,5,Personbil,1000,209000
5031,336785521,2021,11900,Automat,Elektrisitet,Forhjulsdrift,109,1572,2,Kasse,5,Varebil,410,208900
5032,334932417,2021,33500,Manuell,Diesel,Forhjulsdrift,100,1362,3,Kasse,5,Varebil,1350,209000
5033,329583027,2021,59000,Manuell,Bensin,Forhjulsdrift,131,1248,5,KombiFemdørs,5,Personbil,1200,209000
5034,328858881,2021,73151,Automat,Bensin,Forhjulsdrift,95,1121,5,KombiFemdørs,5,Personbil,1000,209000
5035,324883679,2021,47800,Manuell,Diesel,Forhjulsdrift,100,1398,3,Kasse,5,Varebil,1350,209000
5036,324535967,2021,29000,Manuell,Diesel,Forhjulsdrift,102,1431,3,Kasse,5,Varebil,1350,209000
5037,307901658,2021,34300,Manuell,Diesel,Forhjulsdrift,102,1430,3,Kasse,6,Varebil,1350,209000
5038,341931475,2021,34500,Manuell,Diesel,Forhjulsdrift,102,1398,3,Kasse,4,Varebil,1000,214900
5039,342332531,2021,41100,Automat,Bensin,Forhjulsdrift,95,1121,5,KombiFemdørs,5,Personbil,1000,219900
5040,342048611,2021,48496,Automat,Hybrid,Forhjulsdrift,116,1085,5,KombiFemdørs,5,Personbil,450,219000
5041,340975140,2021,36000,Automat,Bensin,Forhjulsdrift,95,1160,5,KombiFemdørs,5,Personbil,1000,219900
5042,340869455,2021,80500,Automat,Hybrid,Forhjulsdrift,170,1370,5,Stasjonsvogn,5,Personbil,750,219600
5043,340638541,2021,32000,Manuell,Diesel,Forhjulsdrift,102,1440,3,Kasse,5,Varebil,1350,219000
5044,340473725,2021,21810,Manuell,Diesel,Forhjulsdrift,102,1480,3,Kasse,5,Varebil,1500,219900
5045,340379274,2021,12387,Automat,Elektrisitet,Forhjulsdrift,110,1558,2,Kasse,4,Varebil,410,219750
5046,340310163,2021,26500,Automat,Hybrid,Forhjulsdrift,140,1238,5,KombiFemdørs,5,Personbil,900,219000
5047,340181030,2021,24210,Manuell,Diesel,Forhjulsdrift,100,1398,3,Kasse,5,Varebil,1350,219000
5048,340061427,2021,75502,Manuell,Bensin,Forhjulsdrift,155,1305,5,KombiFemdørs,5,Personbil,1100,219000
5049,340060685,2021,70032,Manuell,Bensin,Forhjulsdrift,155,1305,5,KombiFemdørs,5,Personbil,1100,219000
5050,339998797,2021,34200,Automat,Bensin,Forhjulsdrift,95,1178,5,KombiFemdørs,5,Personbil,1000,219000
5051,339987284,2021,58281,Manuell,Bensin,Firehjulsdrift,83,975,5,KombiFemdørs,5,Personbil,1000,219900
5052,339292784,2021,52077,Manuell,Hybrid,Firehjulsdrift,83,975,5,KombiFemdørs,5,Personbil,1000,219900
5053,338157246,2021,160000,Automat,Elektrisitet,Forhjulsdrift,204,1777,5,KombiFemdørs,5,Personbil,300,219000
5054,335600289,2021,47088,Automat,Diesel,Forhjulsdrift,131,1397,3,Kasse,5,Varebil,1350,219000
5055,333432514,2021,35020,Automat,Bensin,Forhjulsdrift,95,1121,5,KombiFemdørs,5,Personbil,1000,219000
5056,333430082,2021,44408,Automat,Bensin,Forhjulsdrift,100,1090,5,KombiFemdørs,5,Personbil,1200,219000
5057,332533576,2021,59420,Manuell,Hybrid,Firehjulsdrift,86,975,5,KombiFemdørs,5,Personbil,1000,219000
5058,332440122,2021,47995,Automat,Bensin,Forhjulsdrift,95,1121,5,KombiFemdørs,5,Personbil,1000,219000
5059,332423349,2021,53313,Manuell,Bensin,Firehjulsdrift,83,975,5,KombiFemdørs,5,Personbil,1000,219900
5060,328073062,2021,38100,Automat,Bensin,Forhjulsdrift,95,1121,5,KombiFemdørs,5,Personbil,1000,219000
5061,327784522,2021,34855,Manuell,Bensin,Forhjulsdrift,95,1103,5,KombiFemdørs,5,Personbil,1000,219000
5062,302334795,2021,10300,Automat,Elektrisitet,Bakhjulsdrift,154,1520,4,KombiFemdørs,5,Personbil,1000,219000
5063,337196794,2021,46700,Manuell,Diesel,Forhjulsdrift,102,1422,2,Kasse,2,Varebil,1500,225000
5064,336784958,2021,39489,Automat,Bensin,Forhjulsdrift,95,1121,5,KombiFemdørs,5,Personbil,1000,225000
5065,333345460,2021,53000,Manuell,Diesel,Forhjulsdrift,102,1436,3,Kasse,6,Varebil,1350,224900
5066,332587803,2021,39000,Automat,Hybrid,Forhjulsdrift,116,1085,5,KombiFemdørs,5,Personbil,450,225000
5067,329099285,2021,36020,Automat,Hybrid,Forhjulsdrift,140,1238,5,KombiFemdørs,5,Personbil,900,224000
5068,341900650,2021,32023,Automat,Bensin,Forhjulsdrift,95,1121,5,KombiFemdørs,5,Personbil,1000,225900
5069,339054674,2021,66500,Automat,Hybrid,Forhjulsdrift,170,1290,5,Stasjonsvogn,5,Personbil,750,227129
5070,342374870,2021,9900,Automat,Elektrisitet,Forhjulsdrift,134,1527,5,KombiFemdørs,5,Personbil,1000,229900
