,Finnkode,car_name,Link,Price
522,341094524,Toyota RAV4,https://www.finn.no/car/used/ad.html?finnkode=341094524,24845.0
523,341063592,Toyota Yaris,https://www.finn.no/car/used/ad.html?finnkode=341063592,24845.0
524,340634556,MINI Cooper,https://www.finn.no/car/used/ad.html?finnkode=340634556,24990.0
526,339395259,Mazda 3,https://www.finn.no/car/used/ad.html?finnkode=339395259,24695.0
527,341035644,Fiat 500,https://www.finn.no/car/used/ad.html?finnkode=341035644,21845.0
528,341033884,Volkswagen Passat,https://www.finn.no/car/used/ad.html?finnkode=341033884,21845.0
529,341034854,Peugeot Partner,https://www.finn.no/car/used/ad.html?finnkode=341034854,21231.0
535,340998691,Toyota Yaris,https://www.finn.no/car/used/ad.html?finnkode=340998691,21845.0
536,340997652,Opel Astra,https://www.finn.no/car/used/ad.html?finnkode=340997652,24500.0
537,340993598,Renault Megane,https://www.finn.no/car/used/ad.html?finnkode=340993598,20845.0
538,336654902,Toyota Avensis,https://www.finn.no/car/used/ad.html?finnkode=336654902,23845.0
539,340967798,Mercedes-Benz C-Klasse,https://www.finn.no/car/used/ad.html?finnkode=340967798,21845.0
542,334246417,Citroen Grand C4 Picasso,https://www.finn.no/car/used/ad.html?finnkode=334246417,23077.0
543,325445491,Volkswagen Beetle,https://www.finn.no/car/used/ad.html?finnkode=325445491,25000.0
544,340904443,Volvo V50,https://www.finn.no/car/used/ad.html?finnkode=340904443,21845.0
546,336436365,Mitsubishi Colt,https://www.finn.no/car/used/ad.html?finnkode=336436365,24000.0
551,242902535,Volvo S60,https://www.finn.no/car/used/ad.html?finnkode=242902535,21707.0
553,340757072,Ford S-MAX,https://www.finn.no/car/used/ad.html?finnkode=340757072,25000.0
554,340747648,Daewoo Lacetti,https://www.finn.no/car/used/ad.html?finnkode=340747648,25000.0
555,340715778,Toyota Avensis,https://www.finn.no/car/used/ad.html?finnkode=340715778,23845.0
556,340676053,Ford Mondeo,https://www.finn.no/car/used/ad.html?finnkode=340676053,21845.0
558,330560477,Mercedes-Benz E-Klasse,https://www.finn.no/car/used/ad.html?finnkode=330560477,21777.0
