,Finnkode,Specifications
29,340180113,"{""Modell\u00e5r"": ""2005"", ""Kilometer"": ""332 835 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""8 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""17.11.2004"", ""Farge"": ""Svart"", ""Interi\u00f8rfarge"": ""Lyst"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""163 Hk"", ""Sylindervolum"": ""2,4 l"", ""Vekt"": ""1 632 kg"", ""CO2-utslipp"": ""204 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Sedan"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""KT67835"", ""Chassis nr. (VIN)"": ""YV1TS796951399510"", ""Maksimal tilhengervekt"": ""1 800 kg"", ""Sist EU-godkjent"": ""22.03.2022"", ""Neste frist for EU-kontroll"": ""18.03.2024""}"
30,340253341,"{""Modell\u00e5r"": ""2004"", ""Kilometer"": ""220 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""Fritatt (avgifter)"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""05.02.2004"", ""Farge"": ""Bl\u00e5"", ""Hjuldrift"": ""Bakhjulsdrift"", ""Effekt"": ""170 Hk"", ""Sylindervolum"": ""2,2 l"", ""Vekt"": ""1 560 kg"", ""CO2-utslipp"": ""219 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Sedan"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""7"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""BP88454"", ""Chassis nr. (VIN)"": ""WBANA31000B007423"", ""Maksimal tilhengervekt"": ""1 600 kg"", ""Neste frist for EU-kontroll"": ""30.06.2020""}"
31,340231212,"{""Modell\u00e5r"": ""2003"", ""Kilometer"": ""295 000 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""6 575 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""20.09.2023"", ""Farge"": ""S\u00f8lv"", ""Hjuldrift"": ""Bakhjulsdrift"", ""Effekt"": ""143 Hk"", ""Sylindervolum"": ""1,8 l"", ""Vekt"": ""1 505 kg"", ""CO2-utslipp"": ""195 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Sedan"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""3"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""RL65345"", ""Chassis nr. (VIN)"": ""WDB2030461F453549"", ""Maksimal tilhengervekt"": ""1 500 kg"", ""Neste frist for EU-kontroll"": ""31.05.2025""}"
32,340028825,"{""Modell\u00e5r"": ""2002"", ""Kilometer"": ""171 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""Fritatt (avgifter)"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""10.04.2002"", ""Farge"": ""Gr\u00f8nn"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""68 Hk"", ""Sylindervolum"": ""1 l"", ""Vekt"": ""865 kg"", ""CO2-utslipp"": ""137 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall eiere"": ""3"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""AX80441"", ""Chassis nr. (VIN)"": ""JTDKV123903310217"", ""Maksimal tilhengervekt"": ""650 kg"", ""Neste frist for EU-kontroll"": ""15.11.2023""}"
33,339929188,"{""Modell\u00e5r"": ""1995"", ""Kilometer"": ""144 841 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""Fritatt (avgifter)"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""28.05.2021"", ""Farge"": ""Gr\u00f8nn"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""75 Hk"", ""Sylindervolum"": ""1,3 l"", ""Vekt"": ""855 kg"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 3-d\u00f8rs"", ""Antall d\u00f8rer"": ""3"", ""Antall eiere"": ""2"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""PR61822"", ""Chassis nr. (VIN)"": ""SJNEBAK11U0338219"", ""Maksimal tilhengervekt"": ""750 kg"", ""Neste frist for EU-kontroll"": ""15.08.2023""}"
34,339506834,"{""Modell\u00e5r"": ""2007"", ""Kilometer"": ""128 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""8 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""18.06.2007"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""88 Hk"", ""Sylindervolum"": ""1,4 l"", ""Vekt"": ""1 149 kg"", ""CO2-utslipp"": ""152 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""2"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""UF34037"", ""Maksimal tilhengervekt"": ""1 150 kg"", ""Sist EU-godkjent"": ""30.11.2023"", ""Neste frist for EU-kontroll"": ""30.11.2025""}"
35,339867607,"{""Modell\u00e5r"": ""2007"", ""Kilometer"": ""227 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""8 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""05.03.2007"", ""Farge"": ""Gr\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""105 Hk"", ""Sylindervolum"": ""1,9 l"", ""Vekt"": ""1 477 kg"", ""CO2-utslipp"": ""153 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""3"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""DL59475"", ""Chassis nr. (VIN)"": ""WVWZZZ3CZ7E173742"", ""Maksimal tilhengervekt"": ""1 500 kg"", ""Sist EU-godkjent"": ""14.03.2023"", ""Neste frist for EU-kontroll"": ""09.01.2025""}"
36,339827661,"{""Modell\u00e5r"": ""2005"", ""Kilometer"": ""165 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 231 kr (avgifter)"", ""Pris eks omreg"": ""6 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""23.03.2006"", ""Farge"": ""Gr\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""75 Hk"", ""Sylindervolum"": ""1,8 l"", ""Vekt"": ""1 470 kg"", ""Antall seter"": ""2"", ""Karosseri"": ""Kasse"", ""Antall eiere"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Varebil"", ""Reg.nr."": ""NF19977"", ""Chassis nr. (VIN)"": ""WF0TXXTTPT5D50889"", ""Maksimal tilhengervekt"": ""1 200 kg"", ""Neste frist for EU-kontroll"": ""03.03.2025""}"
37,339800964,"{""Modell\u00e5r"": ""2005"", ""Kilometer"": ""199 000 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""7 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""30.09.2004"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""105 Hk"", ""Sylindervolum"": ""1,9 l"", ""Vekt"": ""1 579 kg"", ""CO2-utslipp"": ""165 g/km"", ""Antall seter"": ""7"", ""Karosseri"": ""Flerbruksbil"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""3"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""DK89159"", ""Chassis nr. (VIN)"": ""WVGZZZ1TZ5W051030"", ""Maksimal tilhengervekt"": ""1 500 kg"", ""Sist EU-godkjent"": ""26.09.2023"", ""Neste frist for EU-kontroll"": ""30.09.2024""}"
38,339789886,"{""Modell\u00e5r"": ""1993"", ""Kilometer"": ""167 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""Fritatt (avgifter)"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""10.08.2010"", ""Farge"": ""Bl\u00e5"", ""Fargebeskrivelse"": ""Bl\u00e5"", ""Interi\u00f8rfarge"": ""Bl\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""116 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 105 kg"", ""Antall seter"": ""5"", ""Karosseri"": ""Sedan"", ""Antall eiere"": ""6"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""SR50689"", ""Chassis nr. (VIN)"": ""JT153ATK000069710"", ""Maksimal tilhengervekt"": ""1 300 kg""}"
39,339472197,"{""Modell\u00e5r"": ""2001"", ""Kilometer"": ""315 432 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""Ikke oppgitt (avgifter)"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""28.09.2001"", ""Farge"": ""S\u00f8lv"", ""Interi\u00f8rfarge"": ""Sort"", ""Hjuldrift"": ""Bakhjulsdrift"", ""Effekt"": ""163 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 495 kg"", ""CO2-utslipp"": ""235 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""RH85113"", ""Chassis nr. (VIN)"": ""WDB2032451F180048"", ""Maksimal tilhengervekt"": ""1 500 kg""}"
40,339358193,"{""Modell\u00e5r"": ""2008"", ""Kilometer"": ""215 888 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""7 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""18.07.2008"", ""Farge"": ""Gr\u00e5"", ""Interi\u00f8rfarge"": ""Sorte seter"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""109 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 426 kg"", ""CO2-utslipp"": ""140 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""3"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""PP78494"", ""Chassis nr. (VIN)"": ""VF36E9HZC21700477"", ""Maksimal tilhengervekt"": ""1 300 kg"", ""Sist EU-godkjent"": ""24.02.2022"", ""Neste frist for EU-kontroll"": ""24.02.2024""}"
41,338959118,"{""Modell\u00e5r"": ""2004"", ""Kilometer"": ""354 556 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""Fritatt (avgifter)"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""17.08.2004"", ""Farge"": ""Svart"", ""Fargebeskrivelse"": ""Sort"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""184 Hk"", ""Sylindervolum"": ""2,7 l"", ""Vekt"": ""1 645 kg"", ""CO2-utslipp"": ""282 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""SUV/Offroad"", ""Antall d\u00f8rer"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""VF62753"", ""Chassis nr. (VIN)"": ""JSAHTX92V00203770"", ""Maksimal tilhengervekt"": ""1 850 kg"", ""Neste frist for EU-kontroll"": ""31.03.2024""}"
42,338637053,"{""Modell\u00e5r"": ""2008"", ""Kilometer"": ""187 500 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""Ikke oppgitt (avgifter)"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""14.04.2008"", ""Vedlikehold"": ""Servicehistorikk"", ""Farge"": ""Gr\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""131 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 576 kg"", ""CO2-utslipp"": ""156 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""SU60831"", ""Chassis nr. (VIN)"": ""WF0GXXGBBG8R36033""}"
43,338628534,"{""Modell\u00e5r"": ""2002"", ""Kilometer"": ""295 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""8 155 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""03.01.2002"", ""Farge"": ""Bl\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""116 Hk"", ""Sylindervolum"": ""1,7 l"", ""Vekt"": ""1 290 kg"", ""CO2-utslipp"": ""182 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Sedan"", ""Antall d\u00f8rer"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""RJ10971"", ""Chassis nr. (VIN)"": ""VF7DC6FZB76122944"", ""Maksimal tilhengervekt"": ""1 500 kg""}"
44,338516257,"{""Modell\u00e5r"": ""2002"", ""Kilometer"": ""261 938 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""8 055 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""18.10.2002"", ""Vedlikehold"": ""Servicehistorikk"", ""Farge"": ""Svart"", ""Interi\u00f8rfarge"": ""Gr\u00e5tt Stoff Sportsseter."", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""131 Hk"", ""Sylindervolum"": ""1,9 l"", ""Vekt"": ""1 680 kg"", ""CO2-utslipp"": ""167 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""TV67953"", ""Chassis nr. (VIN)"": ""WAUZZZ8E73A184706"", ""Maksimal tilhengervekt"": ""1 800 kg""}"
45,338402367,"{""Modell\u00e5r"": ""2002"", ""Kilometer"": ""280 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""6 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""03.07.2002"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""110 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 235 kg"", ""CO2-utslipp"": ""176 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""3"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""ST67263"", ""Maksimal tilhengervekt"": ""1 300 kg"", ""Neste frist for EU-kontroll"": ""16.03.2024""}"
46,338374572,"{""Modell\u00e5r"": ""1989"", ""Kilometer"": ""157 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""Fritatt (avgifter)"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""31.05.1989"", ""Farge"": ""Gr\u00e5"", ""Fargebeskrivelse"": ""Gr\u00e5 og rustbrun"", ""Interi\u00f8rfarge"": ""Bl\u00e5/gr\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""79 Hk"", ""Sylindervolum"": ""1,4 l"", ""Vekt"": ""820 kg"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""LJ50000"", ""Chassis nr. (VIN)"": ""VF320AKD201842342"", ""Maksimal tilhengervekt"": ""700 kg"", ""Sist EU-godkjent"": ""26.11.2021"", ""Neste frist for EU-kontroll"": ""31.10.2023""}"
47,338048217,"{""Modell\u00e5r"": ""1998"", ""Kilometer"": ""180 000 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""Fritatt (avgifter)"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""06.01.1998"", ""Farge"": ""Lilla"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""212 Hk"", ""Sylindervolum"": ""5,2 l"", ""Vekt"": ""1 870 kg"", ""Antall seter"": ""5"", ""Karosseri"": ""SUV/Offroad"", ""Antall eiere"": ""6"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""YE54663"", ""Chassis nr. (VIN)"": ""1J4GZB8Y4VY517606""}"
48,221598271,"{""Modell\u00e5r"": ""1986"", ""Kilometer"": ""266 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""Fritatt (avgifter)"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""15.07.1998"", ""Farge"": ""Bl\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""940 kg"", ""Antall seter"": ""5"", ""Karosseri"": ""Coupe"", ""Antall eiere"": ""3"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""DE72941"", ""Chassis nr. (VIN)"": ""WVWZZZ16ZGW622802""}"
49,337342176,"{""Modell\u00e5r"": ""2004"", ""Kilometer"": ""153 889 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 777 kr (avgifter)"", ""Pris eks omreg"": ""7 500 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""02.04.2004"", ""Farge"": ""R\u00f8d"", ""Fargebeskrivelse"": ""R\u00f8d"", ""Interi\u00f8rfarge"": ""Gr\u00e5tt"", ""Hjuldrift"": ""Forhjulsdrift"", ""Hjuldriftnavn"": ""2wd"", ""Effekt"": ""73 Hk"", ""Sylindervolum"": ""1,4 l"", ""Vekt"": ""1 005 kg"", ""CO2-utslipp"": ""148 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""4"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""BP90613"", ""Chassis nr. (VIN)"": ""VF7FCKFVB26917426"", ""Maksimal tilhengervekt"": ""1 174 kg"", ""Sist EU-godkjent"": ""22.04.2022"", ""Neste frist for EU-kontroll"": ""16.03.2024""}"
50,337175532,"{""Modell\u00e5r"": ""2003"", ""Kilometer"": ""256 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""7 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""30.07.2003"", ""Farge"": ""Svart"", ""Interi\u00f8rfarge"": ""Beige"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""124 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 440 kg"", ""Antall seter"": ""5"", ""Karosseri"": ""SUV/Offroad"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""9"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""BP82531"", ""Chassis nr. (VIN)"": ""WF0CU93B13KE00645"", ""Maksimal tilhengervekt"": ""1 500 kg"", ""Sist EU-godkjent"": ""07.12.2022"", ""Neste frist for EU-kontroll"": ""31.01.2025""}"
51,336590906,"{""Modell\u00e5r"": ""2006"", ""Kilometer"": ""315 281 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""Ikke oppgitt (avgifter)"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""06.07.2006"", ""Farge"": ""Gr\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""105 Hk"", ""Sylindervolum"": ""1,9 l"", ""Vekt"": ""1 530 kg"", ""Antall seter"": ""5"", ""Karosseri"": ""Flerbruksbil"", ""Antall d\u00f8rer"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""LJ23024"", ""Chassis nr. (VIN)"": ""WVGZZZ1TZ6W116099"", ""Maksimal tilhengervekt"": ""1 500 kg""}"
52,336183048,"{""Modell\u00e5r"": ""2009"", ""Kilometer"": ""248 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""7 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""01.08.2008"", ""Farge"": ""Svart"", ""Fargebeskrivelse"": ""Svart"", ""Interi\u00f8rfarge"": ""Svart og gr\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""80 Hk"", ""Sylindervolum"": ""1,4 l"", ""Vekt"": ""1 153 kg"", ""CO2-utslipp"": ""164 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""2"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""SU65922"", ""Chassis nr. (VIN)"": ""WVWZZZ1KZ9W047978"", ""Maksimal tilhengervekt"": ""1 000 kg"", ""Sist EU-godkjent"": ""28.02.2022"", ""Neste frist for EU-kontroll"": ""28.02.2024""}"
53,335345437,"{""Modell\u00e5r"": ""1992"", ""Kilometer"": ""279 611 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""Fritatt (avgifter)"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""27.02.1992"", ""Farge"": ""Gul"", ""Interi\u00f8rfarge"": ""Gr\u00e5 stoff"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""78 Hk"", ""Sylindervolum"": ""2 370 l"", ""Vekt"": ""1 585 kg"", ""Antall seter"": ""2"", ""Karosseri"": ""Kasse"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""2"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Varebil"", ""Reg.nr."": ""VE78949"", ""Chassis nr. (VIN)"": ""WV2ZZZ70ZNH061035"", ""Maksimal tilhengervekt"": ""2 590 kg"", ""Sist EU-godkjent"": ""11.09.2006""}"
54,328873302,"{""Modell\u00e5r"": ""2005"", ""Kilometer"": ""208 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""8 155 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""07.12.2004"", ""Farge"": ""S\u00f8lv"", ""Interi\u00f8rfarge"": ""Sort"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""95 Hk"", ""Sylindervolum"": ""1,3 l"", ""Vekt"": ""1 045 kg"", ""CO2-utslipp"": ""138 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""BP98359"", ""Chassis nr. (VIN)"": ""WME4540311B067222"", ""Maksimal tilhengervekt"": ""750 kg""}"
55,326581266,"{""Modell\u00e5r"": ""2006"", ""Kilometer"": ""84 468 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""Fritatt (avgifter)"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""23.05.2006"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""65 Hk"", ""Sylindervolum"": ""1,1 l"", ""Vekt"": ""1 050 kg"", ""CO2-utslipp"": ""130 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Annet"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""6"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""BR30413"", ""Chassis nr. (VIN)"": ""KMHBT51GP6U543936"", ""Maksimal tilhengervekt"": ""700 kg"", ""Neste frist for EU-kontroll"": ""10.11.2023""}"
