Finnkode,Equipment
328766146,"[""ABS-bremser"", ""Airbag foran"", ""Alarm"", ""Antiskrens"", ""Antispinn"", ""Bagasjeromstrekk"", ""Diesel-partikkelfilter"", ""El.vinduer"", ""Elektriske speil"", ""Handsfree opplegg"", ""Hengerfeste, fast krok"", ""Isofix"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Metallic lakk"", ""Midtarmlene"", ""Multifunksjonsratt"", ""M\u00f8rke ruter bak"", ""Oppvarmede seter"", ""Radio DAB+"", ""Regnsensor"", ""Sentrall\u00e5s"", ""Servostyring"", ""Seter i helskinn"", ""Sideairbager"", ""Soltak/glasstak"", ""Sommerhjul"", ""Startsperre"", ""Takrails"", ""Vinterhjul""]"
328738596,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Antiskrens"", ""Antispinn"", ""Bluetooth"", ""CD-spiller"", ""Cruisekontroll"", ""Diesel-partikkelfilter"", ""Diff.sperre"", ""El.vinduer"", ""Elektrisk sete m. memory"", ""Elektrisk sete u. memory"", ""Elektriske speil"", ""Isofix"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""Metallic lakk"", ""Multifunksjonsratt"", ""M\u00f8rke ruter bak"", ""Oppvarmede seter"", ""Parkeringsensor bak"", ""Radio FM"", ""Regnsensor"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sideairbager"", ""Sommerhjul"", ""Startsperre"", ""Vinterhjul""]"
328641609,"[""1 VIFTE VRT VTS 300W"", ""15\""\"" ST\u00c5LFELG"", ""5 TRINNS AUTOMAT GIRKASSE"", ""6\""\"" FELG"", ""ABS TEVES MK60"", ""ABS-BREMSER"", ""ABS-bremser"", ""ANTENNETILF\u00d8RSEL RADIO, H\u00d8YTTALER FORAN/BAK DISKANT"", ""ANTENNETILF\u00d8RSEL RADIO, H\u00d8YTTALER FORAN/BAK DISKANT"", ""AUDIOSYSTEM MED CD-SPILLER RDS \""RD3\"""", ""AVGASSRENSING MOTOR IFL5 EURO 4 (MED AVGIFTSFORDEL)"", ""Airbag foran"", ""Airbag foran side"", ""Antiskrens"", ""Antispinn"", ""Avblending av speil"", ""BATTERI L1 300"", ""BLYFRI BENSIN 95 KVALITET A/B/E/E+"", ""BOSCH INNSPR\u00d8YINGSSYSTEM"", ""Beltevarsler"", ""Bluetooth"", ""C3 PLURIEL"", ""CD-spiller"", ""DASHBORD UTEN LOKK P\u00c5 \u00d8VRE OPPBEVARINGSROM"", ""DIFFERENSIAL 77"", ""DISPLAY (KLOKKE OG ELLER TEMP)"", ""DOBBEL SIDEKOLLISJONSPUTE FORAN"", ""ELEKTRISK JUSTERING AV UTVENDIG BAKSPEIL P\u00c5 F\u00d8RERSIDEN"", ""ELEKTRISK STYRING 65 AMPERE"", ""ELEKTRISK VINDUSHEIS BAK + SENTRALL\u00c5S"", ""ELEKTRISK VINDUSHEIS P\u00c5 F\u00d8RERSIDEN"", ""ELEKTRISK VINDUSHEIS P\u00c5 F\u00d8RERSIDEN"", ""ENKEL L\u00c5SEMEKANSME"", ""Ekstra forsterkerenhet"", ""Ekstra m\u00f8rktonede vinduer bak"", ""El.vinduer"", ""Elektriske speil"", ""FARGEDE SIDEBESKYTTELSESLISTER"", ""FELG GALETTE"", ""FJERNSTYRING AV BILRADIO"", ""Fabrikkmontert alarm"", ""Farget glass"", ""Fjernstyrt sentrall\u00e5s"", ""F\u00d8RERSETE MED MINNEFUNKSJON"", ""GENERATOR KLASSE 8+"", ""GENERATOR KLASSE 8+"", ""GIRKASSE TYPE MA/5 S"", ""GIRKULE I PLAST MED KROMINNSATS"", ""GJ\u00d8RES OM TIL PICKUP FUNKSJON"", ""HALVAUTOMATISK MANUELL GIRKASSE"", ""HELT BAKSETE MED DELT SETERYGG"", ""HYDRAULISK CLUTCH"", ""HYPOIDGIR, BAKAKSEL 16 X 65"", ""H\u00c5NDTAK BAK MED KROKER"", ""H\u00d8YFREKVENS BETJENING (FJERNBETJENING)"", ""H\u00d8YFREKVENS BETJENING (FJERNBETJENING)"", ""INNVENDIG D\u00d8RH\u00c5NDTAK, FARGET FINISH"", ""INNVENDIG FILTER BEHOLDER"", ""INNVENDIG FILTER BEHOLDER"", ""Interi\u00f8r sport"", ""Isofix"", ""KARTLAMPE"", ""KK185/65 R15 88H IKEK FORSTERKET"", ""Klimaanlegg"", ""Klimaanlegg 2-soner"", ""Kurve/t\u00e5kelys"", ""LYS P\u00c5 F\u00d8RERSIDEN, SKJULEFUNKSJON UTEN LYS P\u00c5 PASSASJERSIDEN"", ""Lettmet. felg sommer"", ""Lyktespylere"", ""MANUELL DEAKTIVERING AV KOLLISJONSPUTE"", ""MANUELL GIRKASSE MA5/S"", ""MANUELL INNFOLDING AV UTVENDIG BAKSPEIL"", ""MED ESP (ELEKTRONISK STABILITETSPROGRAM)"", ""MED ESP (ELEKTRONISK STABILITETSPROGRAM)"", ""MED ESP (ELEKTRONISK STABILITETSPROGRAM)"", ""MED GULVMATTE"", ""MED POLLENFILTER"", ""MED UTVENDIG TEMPERATURSONDE"", ""MOTORTYPE TU/TUD"", ""MULTIPLEKSMONTERING CAN VAN"", ""M\u00c5LEENHET HASTIGHET I KM/T"", ""M\u00c5LEENHET HASTIGHET I KM/T"", ""NEDFELLBAR F\u00d8RERSETERYGG"", ""NORMAL ATMOSF\u00c6RE"", ""Niv\u00e5regulering"", ""N\u00d8YTRALT H\u00c5NDTAK UTVENDIG"", ""N\u00f8dbremseforsterker"", ""OPPB.ROM NEDERST L\u00c5SES MED N\u00d8KKEL+KJ\u00d8LEFUNKSJON"", ""OPPVARMET UTVENDIG BAKSPEIL"", ""Oppvarmede seter"", ""PASSASJERSETE FORAN MED MINNEFUNKSJON"", ""PYROTEKNISK SIKKERHETSBELTE MED ALARM"", ""Pollenfilter"", ""RADIOFREKVENS VEST-EUROPA"", ""Radio DAB+"", ""Radio FM"", ""Regnsensor"", ""Regulerbart ratt"", ""SENSEO PAKKE"", ""SKUMPLASTRATT"", ""STARTMOTOR KLASSE 3"", ""ST\u00d8TFANGER I KAROSSERIFARGE"", ""Sentrall\u00e5s"", ""Servostyring"", ""Seter nedfellbare bak"", ""Skinnratt"", ""Sommerdekk"", ""Speil innfellbare"", ""Startsperre"", ""TEKNISK AVGASSRENSING BIL IFL5 EURO 4 MED AVGIFTSFORDEL"", ""TERSKEL I PLAST"", ""Takluke"", ""Tiptronic"", ""Turteller"", ""T\u00c5KELYS FORAN"", ""T\u00e5kelys"", ""UTVENDIG SPEIL PASSASJER ELEKTRISK BETJENING"", ""VARMEAPPARATKRETS"", ""VARMEREFLEKTERENDE FRONTRUTE"", ""VENTILERTE SKIVER FORAN / SKIVER BAK"", ""VINDUSHEIS PASSASJERPLASS FORAN STANDARD EL BETJ"", ""VINDUSHEIS PASSASJERPLASS FORAN STANDARD EL BETJ"", ""VINDUSVISKER FORAN MED REGNF\u00d8LE"", ""Varmedempende glass"", ""Vinterdekk""]"
328562233,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Antispinn"", ""Bluetooth"", ""CD-spiller"", ""Cruisekontroll"", ""El.vinduer"", ""Elektriske speil"", ""Isofix"", ""Kj\u00f8recomputer"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Metallic lakk"", ""Multifunksjonsratt"", ""Navigasjonssystem"", ""N\u00f8kkell\u00f8s start"", ""Oppvarmede seter"", ""Radio FM"", ""Ryggekamera"", ""Sentrall\u00e5s"", ""Sideairbager"", ""Sommerhjul"", ""Vinterhjul""]"
328124305,"[""ABS-bremser"", ""Airbag foran"", ""Antispinn"", ""Beltevarsler"", ""CD-spiller"", ""El.vinduer"", ""Elektriske speil"", ""Fjernstyrt sentrall\u00e5s"", ""Isofix"", ""Klimaanlegg"", ""Kurve/t\u00e5kelys"", ""Lakkerte utvendige speil"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""N\u00f8dbremseforsterker"", ""Oppvarmede seter"", ""Radio FM"", ""Regulerbart ratt"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sete multifunktion"", ""Skinnratt"", ""Sommerdekk"", ""Speil innfellbare"", ""Speil innfellbare elektriske"", ""Startsperre"", ""St\u00e5lbjelker"", ""T\u00e5kelys"", ""Vinterdekk"", ""Xenonlys""]"
278231118,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Antispinn"", ""CD-spiller"", ""Elektriske speil"", ""Isofix"", ""Kj\u00f8recomputer"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Metallic lakk"", ""Midtarmlene"", ""M\u00f8rke ruter bak"", ""Oppvarmede seter"", ""Radio FM"", ""Regnsensor"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sideairbager"", ""Sommerhjul"", ""Startsperre"", ""Vinterhjul""]"
327774008,[]
327696265,"[""ABS-bremser"", ""AUX tilkobling"", ""Airbag bak side"", ""Airbag foran"", ""Airbag foran side"", ""Alarm"", ""Antiskrens"", ""Antispinn"", ""Bagasjeromstrekk / hattehylle"", ""Beltevarsler"", ""Bluetooth"", ""Cruisekontroll"", ""Diesel-partikkelfilter"", ""Door Remote Control Unit N\u00f8kkelfritt system"", ""Ekstra m\u00f8rktonede vinduer bak"", ""El.vinduer"", ""Elektriske speil"", ""Fabrikkmontert alarm"", ""Farget glass"", ""Fjernstyrt sentrall\u00e5s"", ""Fresh Air Heater Med Resirkulasjonsvarme"", ""Hel\u00e5rsdekk"", ""Interi\u00f8r sport"", ""Interi\u00f8rstoff Udel sete -skinn/Silver/Soho"", ""Isofix"", ""Keyless Entry System N\u00f8kkelfri inngang/start - passiv"", ""Keyless go"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""Klimaanlegg 2-soner"", ""Klimaanlegg bak"", ""Kurve/t\u00e5kelys"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Lyktespylere"", ""Lys Laser"", ""Manuelt klimaanlegg"", ""Metallic lakk"", ""Midtarmlene"", ""Oppvarmede seter"", ""Oppvarmet frontrute"", ""Parkeringsensor bak"", ""Parkeringsensor foran"", ""Pollenfilter"", ""Radio FM"", ""Regnsensor"", ""Regulerbart ratt"", ""Reverse Proximity Sensor Med avstandsf\u00f8ler revers"", ""Sentrall\u00e5s"", ""Servostyring"", ""Seter nedfellbare bak"", ""Skinninteri\u00f8r"", ""Skinnratt"", ""Skinnseter"", ""Sommerdekk"", ""Speil innfellbare"", ""Speil innfellbare elektriske"", ""Startsperre"", ""Takrails"", ""Turteller"", ""T\u00e5kelys"", ""USB"", ""Utvendig lakk Panther Black (Metallic)"", ""Varmedempende glass"", ""Vinterdekk"", ""Xenonlys""]"
325177341,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Alarm"", ""Antiskrens"", ""Antispinn"", ""Bluetooth"", ""CD-spiller"", ""Cruisekontroll"", ""El.vinduer"", ""Elektriske speil"", ""Gjenfinningssystem"", ""Handsfree opplegg"", ""Isofix"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Metallic lakk"", ""Multifunksjonsratt"", ""M\u00f8rke ruter bak"", ""Oppvarmede seter"", ""Original telefon"", ""Radio FM"", ""Regnsensor"", ""Ryggekamera"", ""Sentrall\u00e5s"", ""Servostyring"", ""Seter i helskinn"", ""Sideairbager"", ""Sommerhjul"", ""Startsperre"", ""Vinterhjul"", ""Xenonlys""]"
324723105,"[""ABS-bremser"", ""Airbag foran"", ""Antispinn"", ""Diesel-partikkelfilter"", ""El.vinduer"", ""Elektriske speil"", ""Klimaanlegg"", ""Midtarmlene"", ""Multifunksjonsratt"", ""Radio FM"", ""Regulerbart ratt"", ""Sentrall\u00e5s"", ""Seter nedfellbare bak"", ""Skinnratt"", ""Sommerdekk"", ""Startsperre"", ""Vinterdekk""]"
324273546,"[""ABS-bremser"", ""Airbag foran"", ""Antiskrens"", ""Antispinn"", ""Bluetooth"", ""CD-spiller"", ""Cruisekontroll"", ""El.vinduer"", ""Elektriske speil"", ""Isofix"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Metallic lakk"", ""Midtarmlene"", ""Multifunksjonsratt"", ""Niv\u00e5regulering"", ""Oppvarmede seter"", ""Parkeringsensor bak"", ""Parkeringsensor foran"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sideairbager"", ""Sommerhjul"", ""Startsperre"", ""Vinterhjul""]"
324106072,"[""ABS-bremser"", ""Airbag bak side"", ""Airbag foran"", ""Airbag foran side"", ""Antiskrens"", ""Beltevarsler"", ""CD-spiller"", ""Cruisekontroll"", ""Delskinn"", ""Diesel-partikkelfilter"", ""Ekstra m\u00f8rktonede vinduer bak"", ""El.vinduer"", ""Elektriske speil"", ""Farget glass"", ""Hengerfeste"", ""Isofix"", ""Kj\u00f8recomputer"", ""Klimaanlegg 2-soner"", ""Lakkerte utvendige speil"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Midtarmlene"", ""Multifunksjonsratt"", ""Radio FM"", ""Regulerbart ratt"", ""Sentrall\u00e5s"", ""Servostyring"", ""Seter nedfellbare bak"", ""Sommerdekk"", ""Startsperre"", ""Takrails"", ""Turteller"", ""Vinterdekk""]"
323584316,"[""ABS-bremser"", ""AUX tilkobling"", ""Airbag foran"", ""Airbag foran side"", ""Airbag gardiner"", ""Alarm"", ""Antiskrens"", ""Antispinn"", ""Bagasjeromstrekk / hattehylle"", ""Beltevarsler"", ""Diesel-partikkelfilter"", ""El.vinduer"", ""Elektriske speil"", ""Fjernstyrt sentrall\u00e5s"", ""Hel\u00e5rsdekk"", ""Isofix"", ""Klimaanlegg"", ""Lakkerte utvendige speil"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Manuelt klimaanlegg"", ""Metallic lakk"", ""Midtarmlene"", ""Oppvarmede seter"", ""Pollenfilter"", ""Radio FM"", ""Regulerbart ratt"", ""Sentrall\u00e5s"", ""Servostyring"", ""Seter nedfellbare bak"", ""Skinnratt"", ""Sommerdekk"", ""Speil innfellbare"", ""Startsperre"", ""Turteller"", ""Vinterdekk""]"
323216449,"[""ABS-bremser"", ""AUX tilkobling"", ""Airbag bak side"", ""Airbag foran"", ""Alarm"", ""Antiskrens"", ""Antispinn"", ""Bagasjeromstrekk / hattehylle"", ""Bluetooth"", ""Elektrisk sete u. memory"", ""Isofix"", ""Klimaanlegg"", ""Midtarmlene"", ""Navigasjonssystem"", ""Oppvarmede seter"", ""Parkeringsensor bak"", ""Parkeringsensor foran"", ""Radio FM"", ""Regulerbart ratt"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sete multifunktion"", ""Seter nedfellbare bak"", ""Sommerdekk"", ""Speil innfellbare"", ""Vinterdekk""]"
322876266,"[""ABS-bremser"", ""AUX tilkobling"", ""Airbag bak side"", ""Airbag foran"", ""Airbag foran side"", ""Antiskrens"", ""Antispinn"", ""Bagasjeromstrekk / hattehylle"", ""Bluetooth"", ""Brannslukker"", ""CD-spiller"", ""CD-veksler"", ""Cruisekontroll"", ""Diesel-partikkelfilter"", ""Elektriske speil"", ""Fabrikkmontert alarm"", ""Fjernstyrt sentrall\u00e5s"", ""Isofix"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""N\u00f8dbremseforsterker"", ""Oppvarmede seter"", ""Oppvarmede speil"", ""Radio FM"", ""Regulerbart ratt"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sommerdekk"", ""Startsperre"", ""St\u00e5lbjelker"", ""Vinterdekk""]"
322853718,"[""Air Condition"", ""El.vinduer"", ""Lettmet. felg vinter"", ""Sentrall\u00e5s""]"
322727100,"[""AUX tilkobling"", ""Airbag foran"", ""CD-spiller"", ""Hel\u00e5rsdekk"", ""Hengerfeste"", ""Manuelt klimaanlegg"", ""Radio FM""]"
322483710,"[""ABS-bremser"", ""AUX tilkobling"", ""Airbag bak side"", ""Airbag foran"", ""Antiskrens"", ""Antispinn"", ""Beltevarsler"", ""CD-spiller"", ""Cruisekontroll"", ""Diesel-partikkelfilter"", ""El.vinduer"", ""Farget glass"", ""Fjernstyrt sentrall\u00e5s"", ""Klimaanlegg"", ""Lasteholdere/skistativ"", ""Motorvarmer"", ""Pollenfilter"", ""Radio FM"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sommerdekk"", ""Startsperre"", ""St\u00e5lbjelker"", ""Turteller"", ""T\u00e5kelys"", ""USB"", ""Varmer motor elektrisk"", ""Vinterdekk""]"
321142290,"[""ABS-bremser"", ""AUX-inngang"", ""Airbag foran"", ""Antispinn"", ""CD-spiller"", ""Diesel-partikkelfilter"", ""El.vinduer"", ""Elektriske speil"", ""Isofix"", ""Kj\u00f8recomputer"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Metallic lakk"", ""Oppvarmede seter"", ""Radio FM"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sommerhjul"", ""Startsperre"", ""Vinterhjul""]"
319438231,"[""ABS bremser"", ""Aluminiumsfelger"", ""Antispinn"", ""Automatisk klimaanlegg"", ""Avtagbart hengerfeste"", ""Beltevarsler"", ""Delte bakseter"", ""Elektriske speil"", ""Elektriske vindusheiser"", ""Elektronisk bremsekraftfordeler"", ""H\u00f8ydejusterbare frontlys"", ""H\u00f8ydejusterbart ratt"", ""Integrert mobiltelefoni"", ""Isofix barnesetefesting"", ""Justerbare bakseter"", ""Kj\u00f8recomputer"", ""Klimaanlegg med flere soner"", ""Kollisjonsputer"", ""Konstant fartsholder"", ""Korsryggjustering i f\u00f8rersete"", ""Lakkerte st\u00f8tfangere"", ""Lakkerte utvendige speil"", ""Lengdejusterbart ratt"", ""Lyktespylere"", ""Multifunksjonsratt"", ""Multimedia anlegg"", ""Nedfellbare bakseter"", ""N\u00f8dbremseforsterker"", ""Oppvarmet speil"", ""Parkering avstandsf\u00f8ler bak"", ""Pollenfilter"", ""Radio/cd spiller"", ""Regnsensor"", ""Sentrall\u00e5s"", ""Servostyring"", ""Skinnseter"", ""Sommerhjul"", ""Stabilitetssystem antiskrens"", ""Startsperre"", ""Tonede ruter"", ""Turteller"", ""T\u00e5kelys foran"", ""Uttakbare bakseter"", ""Varme i seter"", ""Vinterhjul"", ""Xenonlys""]"
315859377,"[""ABS-bremser"", ""Airbag foran"", ""Airbag foran side"", ""Alarm"", ""Antispinn"", ""Beltevarsler"", ""Cruisekontroll"", ""Diesel-partikkelfilter"", ""El.vinduer"", ""Klimaanlegg"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Metallic lakk"", ""Oppvarmede seter"", ""Radio FM"", ""Regulerbart ratt"", ""Sentrall\u00e5s"", ""Sommerdekk"", ""T\u00e5kelys"", ""Vinterdekk""]"
315361094,[]
310883901,"[""Sommerhjul"", ""Vinterhjul""]"
310644819,[]
308411443,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Alarm"", ""Antiskrens"", ""Antispinn"", ""Bluetooth"", ""CD-spiller"", ""Cruisekontroll"", ""El.vinduer"", ""Elektriske speil"", ""Klimaanlegg"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Multifunksjonsratt"", ""Navigasjonssystem"", ""Oppvarmede seter"", ""Radio FM"", ""Ryggekamera"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sommerhjul"", ""Startsperre"", ""Takrails"", ""Vinterhjul""]"
307396586,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Alarm"", ""Antiskrens"", ""Antispinn"", ""CD-spiller"", ""Diesel-partikkelfilter"", ""Diff.sperre"", ""El.vinduer"", ""Elektriske speil"", ""Hel\u00e5rsdekk"", ""Hengerfeste, fast krok"", ""Kj\u00f8recomputer"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Oppvarmede seter"", ""Radio FM"", ""Regnsensor"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sideairbager"", ""Sommerhjul"", ""Startsperre"", ""Vinterhjul""]"
253234887,"[""ABS-bremser"", ""AUX-inngang"", ""Airbag foran"", ""Alarm"", ""Antiskrens"", ""Antispinn"", ""Bluetooth"", ""CD-spiller"", ""Diesel-partikkelfilter"", ""El.vinduer"", ""Elektrisk sete u. memory"", ""Elektriske speil"", ""Hengerfeste, fast krok"", ""Isofix"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""LED-lys"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Metallic lakk"", ""Multifunksjonsratt"", ""M\u00f8rke ruter bak"", ""N\u00f8kkell\u00f8s start"", ""Oppvarmede seter"", ""Radio DAB+"", ""Sentrall\u00e5s"", ""Servostyring"", ""Seter i delskinn"", ""Sideairbager"", ""Sommerhjul"", ""Sportsseter"", ""Startsperre"", ""Vinterhjul""]"
299500795,"[""Cruisekontroll"", ""El.vinduer"", ""Hel\u00e5rsdekk"", ""Hengerfeste, fast krok"", ""Radio FM"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sommerhjul""]"
294359054,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Alarm"", ""Antispinn"", ""Bagasjeromstrekk"", ""CD-spiller"", ""Diesel-partikkelfilter"", ""El.vinduer"", ""Isofix"", ""Klimaanlegg"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Metallic lakk"", ""M\u00f8rke ruter bak"", ""Oppvarmede seter"", ""Radio DAB+"", ""Radio FM"", ""Ryggekamera"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sideairbager"", ""Sommerhjul"", ""Startsperre"", ""Takrails"", ""Vinterhjul""]"
293030798,"[""ABS-bremser"", ""Airbag foran"", ""Antispinn"", ""Bluetooth"", ""CD-spiller"", ""El.vinduer"", ""Elektriske speil"", ""Isofix"", ""Klimaanlegg"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Metallic lakk"", ""Oppvarmede seter"", ""Radio FM"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sideairbager"", ""Sommerhjul"", ""Startsperre"", ""Takrails"", ""Vinterhjul""]"
257735972,"[""ABS-bremser"", ""AUX tilkobling"", ""Airbag foran"", ""Airbag foran side"", ""Antiskrens"", ""Beltevarsler"", ""Bluetooth"", ""CD-spiller"", ""Cruisekontroll"", ""Ekstra m\u00f8rktonede vinduer bak"", ""El.vinduer"", ""Elektriske speil"", ""Farget glass"", ""Fjernstyrt sentrall\u00e5s"", ""Handsfree opplegg"", ""Isofix"", ""Keyless go"", ""Kj\u00f8recomputer"", ""Klimaanlegg 2-soner"", ""Korsryggjustering i f\u00f8rersete"", ""Kurve/t\u00e5kelys"", ""LED-lykter"", ""Lasteholdere/skistativ"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Metallic lakk"", ""Midtarmlene"", ""Multifunksjonsratt"", ""Navigasjonssystem"", ""Oppvarmede seter"", ""Oppvarmede speil"", ""Oppvarmet frontrute"", ""Parkeringsensor bak"", ""Parkeringsensor foran"", ""Pollenfilter"", ""Radio DAB+"", ""Radio FM"", ""Regnsensor"", ""Regulerbart ratt"", ""Sentrall\u00e5s"", ""Servostyring"", ""Seter nedfellbare bak"", ""Skinnratt"", ""Sommerdekk"", ""Startsperre"", ""St\u00e5lbjelker"", ""Takrails"", ""Turteller"", ""T\u00e5kelys"", ""USB"", ""Varmedempende glass"", ""Vinterdekk""]"
194456654,[]
156736202,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Bluetooth"", ""CD-spiller"", ""El.vinduer"", ""Elektriske speil"", ""Isofix"", ""Klimaanlegg"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Midtarmlene"", ""Oppvarmede seter"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sideairbager"", ""Sommerhjul"", ""Startsperre"", ""Takrails"", ""Vinterhjul""]"
136154215,"[""ABS-bremser"", ""Air Condition"", ""Automatgir"", ""Cruisekontroll"", ""El.vinduer"", ""Elektrisk sete m. memory"", ""Elektriske speil"", ""Farget glass"", ""Handsfree opplegg"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Lettmetallfelger"", ""Metallic lakk"", ""Midtarmlene"", ""Navigasjonssystem"", ""Oppvarmede seter"", ""Parkeringsensor bak"", ""Parkeringsensor foran"", ""Radio/CD"", ""Sentrall\u00e5s"", ""Seter i helskinn"", ""Skinninteri\u00f8r"", ""Sommerhjul"", ""Stereoanlegg"", ""Vinterhjul"", ""Xenonlys""]"
117075850,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Antispinn"", ""Bagasjeromstrekk"", ""CD-spiller"", ""Cruisekontroll"", ""El.vinduer"", ""Elektriske speil"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""Lettmet. felg sommer"", ""Metallic lakk"", ""Midtarmlene"", ""Radio FM"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sideairbager"", ""Sommerhjul"", ""Startsperre"", ""Vinterhjul""]"
337988990,[]
341801520,[]
341799977,[]
341799496,[]
341781879,[]
341282110,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Antiskrens"", ""Antispinn"", ""Bagasjeromstrekk"", ""Bluetooth"", ""CD-spiller"", ""Cruisekontroll Adaptiv"", ""Diesel-partikkelfilter"", ""El.vinduer"", ""Elektrisk sete m. memory"", ""Elektriske speil"", ""Fjernlysassistent"", ""Handsfree opplegg"", ""Hengerfeste, fast krok"", ""Isofix"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""Kupevarmer"", ""Lettmet. felg sommer"", ""Lyssensor"", ""Metallic lakk"", ""Midtarmlene"", ""Motorvarmer"", ""Multifunksjonsratt"", ""M\u00f8rke ruter bak"", ""Navigasjonssystem"", ""N\u00f8kkell\u00f8s start"", ""Oppvarmede seter"", ""Parkeringsensor foran"", ""Radio DAB+"", ""Radio FM"", ""Regnsensor"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sideairbager"", ""Sommerhjul"", ""Startsperre"", ""Vinterhjul"", ""Xenonlys""]"
341748480,"[""ABS-bremser"", ""AUX-inngang"", ""Airbag foran"", ""Antiskrens"", ""Antispinn"", ""Bluetooth"", ""Cruisekontroll"", ""Diesel-partikkelfilter"", ""Diff.sperre"", ""El.vinduer"", ""Elektriske speil"", ""Fjernlysassistent"", ""Handsfree opplegg"", ""Hengerfeste, fast krok"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""Kupevarmer"", ""LED-lys"", ""Lasteholdere/skistativ"", ""Lettmet. felg sommer"", ""Lyssensor"", ""Metallic lakk"", ""Midtarmlene"", ""Multifunksjonsratt"", ""M\u00f8rke ruter bak"", ""Navigasjonssystem"", ""Oppvarmede seter"", ""Parkeringsensor bak"", ""Parkeringsensor foran"", ""Radio DAB+"", ""Regnsensor"", ""Ryggekamera"", ""Servostyring"", ""Seter i delskinn"", ""Sideairbager"", ""Sommerhjul"", ""Vinterhjul""]"
