,Finnkode,car_name,Link,Price
467,341013373,Ford Fiesta,https://www.finn.no/car/used/ad.html?finnkode=341013373,20885.0
469,341441693,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=341441693,21795.0
470,341457800,Mercedes-Benz A-Klasse,https://www.finn.no/car/used/ad.html?finnkode=341457800,21074.0
471,338672306,Ford Focus,https://www.finn.no/car/used/ad.html?finnkode=338672306,21845.0
472,341442953,Mercedes-Benz B-Klasse,https://www.finn.no/car/used/ad.html?finnkode=341442953,24845.0
473,341435674,Renault Megane,https://www.finn.no/car/used/ad.html?finnkode=341435674,20845.0
475,341409966,Skoda Octavia,https://www.finn.no/car/used/ad.html?finnkode=341409966,21845.0
476,341404512,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=341404512,20845.0
477,341381575,Ford Focus,https://www.finn.no/car/used/ad.html?finnkode=341381575,24845.0
478,247217669,Saab 9-5,https://www.finn.no/car/used/ad.html?finnkode=247217669,24729.0
479,341367312,Volkswagen Passat,https://www.finn.no/car/used/ad.html?finnkode=341367312,21845.0
480,311373675,Opel Vectra,https://www.finn.no/car/used/ad.html?finnkode=311373675,25000.0
483,341356683,Opel Zafira,https://www.finn.no/car/used/ad.html?finnkode=341356683,20345.0
484,341356156,Mazda 3,https://www.finn.no/car/used/ad.html?finnkode=341356156,24305.0
488,340665725,Suzuki Grand Vitara,https://www.finn.no/car/used/ad.html?finnkode=340665725,21345.0
490,341039959,Ford Mondeo,https://www.finn.no/car/used/ad.html?finnkode=341039959,22845.0
492,341287539,Volvo XC90,https://www.finn.no/car/used/ad.html?finnkode=341287539,22845.0
493,341288386,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=341288386,21845.0
494,341274751,Mazda 6,https://www.finn.no/car/used/ad.html?finnkode=341274751,22845.0
496,341265493,Opel Corsa,https://www.finn.no/car/used/ad.html?finnkode=341265493,20074.0
499,341221021,Audi A4,https://www.finn.no/car/used/ad.html?finnkode=341221021,23900.0
500,341044025,Volkswagen Transporter,https://www.finn.no/car/used/ad.html?finnkode=341044025,23231.0
502,341196126,MINI Coupe,https://www.finn.no/car/used/ad.html?finnkode=341196126,24974.0
503,341194515,Ford Fiesta,https://www.finn.no/car/used/ad.html?finnkode=341194515,23500.0
504,341189328,Suzuki Grand Vitara,https://www.finn.no/car/used/ad.html?finnkode=341189328,21845.0
505,340704884,Peugeot 208,https://www.finn.no/car/used/ad.html?finnkode=340704884,21845.0
506,341174425,Citroen C4,https://www.finn.no/car/used/ad.html?finnkode=341174425,25000.0
507,339149849,Subaru Forester,https://www.finn.no/car/used/ad.html?finnkode=339149849,25000.0
509,341153927,Peugeot 3008,https://www.finn.no/car/used/ad.html?finnkode=341153927,23845.0
510,341155525,Volkswagen Passat,https://www.finn.no/car/used/ad.html?finnkode=341155525,23845.0
511,341151871,BMW 5-serie,https://www.finn.no/car/used/ad.html?finnkode=341151871,20845.0
515,341136200,Toyota Avensis,https://www.finn.no/car/used/ad.html?finnkode=341136200,25000.0
516,341134399,BMW 5-serie,https://www.finn.no/car/used/ad.html?finnkode=341134399,25000.0
517,340895099,BMW 5-serie,https://www.finn.no/car/used/ad.html?finnkode=340895099,20845.0
518,341134258,Volkswagen Transporter,https://www.finn.no/car/used/ad.html?finnkode=341134258,21230.0
519,341127668,Volvo V50,https://www.finn.no/car/used/ad.html?finnkode=341127668,25000.0
521,341094524,Toyota RAV4,https://www.finn.no/car/used/ad.html?finnkode=341094524,24845.0
522,341063592,Toyota Yaris,https://www.finn.no/car/used/ad.html?finnkode=341063592,24845.0
523,340634556,MINI Cooper,https://www.finn.no/car/used/ad.html?finnkode=340634556,24990.0
524,341061742,Citroen C3,https://www.finn.no/car/used/ad.html?finnkode=341061742,20074.0
525,339395259,Mazda 3,https://www.finn.no/car/used/ad.html?finnkode=339395259,24695.0
526,341035644,Fiat 500,https://www.finn.no/car/used/ad.html?finnkode=341035644,21845.0
527,341033884,Volkswagen Passat,https://www.finn.no/car/used/ad.html?finnkode=341033884,21845.0
528,341034854,Peugeot Partner,https://www.finn.no/car/used/ad.html?finnkode=341034854,21231.0
529,340981354,Audi A6 allroad,https://www.finn.no/car/used/ad.html?finnkode=340981354,21845.0
532,341008894,Hyundai i20,https://www.finn.no/car/used/ad.html?finnkode=341008894,21845.0
534,340998691,Toyota Yaris,https://www.finn.no/car/used/ad.html?finnkode=340998691,21845.0
535,340997652,Opel Astra,https://www.finn.no/car/used/ad.html?finnkode=340997652,24500.0
536,340993598,Renault Megane,https://www.finn.no/car/used/ad.html?finnkode=340993598,20845.0
537,336654902,Toyota Avensis,https://www.finn.no/car/used/ad.html?finnkode=336654902,23845.0
538,340967798,Mercedes-Benz C-Klasse,https://www.finn.no/car/used/ad.html?finnkode=340967798,21845.0
540,327709594,Volvo 850,https://www.finn.no/car/used/ad.html?finnkode=327709594,21777.0
541,334246417,Citroen Grand C4 Picasso,https://www.finn.no/car/used/ad.html?finnkode=334246417,23077.0
542,325445491,Volkswagen Beetle,https://www.finn.no/car/used/ad.html?finnkode=325445491,25000.0
543,340904443,Volvo V50,https://www.finn.no/car/used/ad.html?finnkode=340904443,21845.0
545,336436365,Mitsubishi Colt,https://www.finn.no/car/used/ad.html?finnkode=336436365,24000.0
548,338492558,Toyota Starlet,https://www.finn.no/car/used/ad.html?finnkode=338492558,22000.0
550,242902535,Volvo S60,https://www.finn.no/car/used/ad.html?finnkode=242902535,21707.0
552,340757072,Ford S-MAX,https://www.finn.no/car/used/ad.html?finnkode=340757072,25000.0
553,340747648,Daewoo Lacetti,https://www.finn.no/car/used/ad.html?finnkode=340747648,25000.0
554,340715778,Toyota Avensis,https://www.finn.no/car/used/ad.html?finnkode=340715778,23845.0
555,340676053,Ford Mondeo,https://www.finn.no/car/used/ad.html?finnkode=340676053,21845.0
556,340662987,Volkswagen Caddy,https://www.finn.no/car/used/ad.html?finnkode=340662987,21231.0
557,330560477,Mercedes-Benz E-Klasse,https://www.finn.no/car/used/ad.html?finnkode=330560477,21777.0
558,340637139,Nissan Note,https://www.finn.no/car/used/ad.html?finnkode=340637139,20845.0
559,340608336,Volkswagen Passat,https://www.finn.no/car/used/ad.html?finnkode=340608336,21845.0
560,340612612,Skoda Fabia,https://www.finn.no/car/used/ad.html?finnkode=340612612,21574.0
561,340610197,Honda Civic,https://www.finn.no/car/used/ad.html?finnkode=340610197,21874.0
564,340497162,Peugeot 407,https://www.finn.no/car/used/ad.html?finnkode=340497162,24845.0
565,339476254,Volkswagen LT,https://www.finn.no/car/used/ad.html?finnkode=339476254,21231.0
566,339389306,Volkswagen Touran,https://www.finn.no/car/used/ad.html?finnkode=339389306,24845.0
567,340356832,Lexus IS,https://www.finn.no/car/used/ad.html?finnkode=340356832,21845.0
569,340360601,Volvo V70,https://www.finn.no/car/used/ad.html?finnkode=340360601,23845.0
570,340085966,Volvo 940,https://www.finn.no/car/used/ad.html?finnkode=340085966,23845.0
573,340290090,Volkswagen Passat,https://www.finn.no/car/used/ad.html?finnkode=340290090,21845.0
574,340268576,Toyota Avensis,https://www.finn.no/car/used/ad.html?finnkode=340268576,21845.0
575,340268214,Peugeot Partner,https://www.finn.no/car/used/ad.html?finnkode=340268214,22731.0
577,340119112,Ford Focus,https://www.finn.no/car/used/ad.html?finnkode=340119112,24845.0
578,337370343,Ford Tourneo Connect,https://www.finn.no/car/used/ad.html?finnkode=337370343,21845.0
579,340167365,Peugeot 407,https://www.finn.no/car/used/ad.html?finnkode=340167365,21845.0
581,340119241,Ford Transit Connect,https://www.finn.no/car/used/ad.html?finnkode=340119241,24476.0
582,340057936,Hyundai i30,https://www.finn.no/car/used/ad.html?finnkode=340057936,24845.0
585,337746245,Audi A6,https://www.finn.no/car/used/ad.html?finnkode=337746245,20345.0
587,332824827,Ford Mondeo,https://www.finn.no/car/used/ad.html?finnkode=332824827,22677.0
588,339877885,Volvo V70,https://www.finn.no/car/used/ad.html?finnkode=339877885,20345.0
589,339871603,BMW 3-serie,https://www.finn.no/car/used/ad.html?finnkode=339871603,23845.0
590,339860328,Nissan Primera,https://www.finn.no/car/used/ad.html?finnkode=339860328,22000.0
591,339837633,Subaru Forester,https://www.finn.no/car/used/ad.html?finnkode=339837633,22000.0
595,339627712,Toyota Previa,https://www.finn.no/car/used/ad.html?finnkode=339627712,22845.0
596,339581887,BMW 3-serie,https://www.finn.no/car/used/ad.html?finnkode=339581887,23000.0
597,339204541,Toyota Avensis,https://www.finn.no/car/used/ad.html?finnkode=339204541,24845.0
600,339464769,Citroen C5,https://www.finn.no/car/used/ad.html?finnkode=339464769,25000.0
602,339404030,Hyundai i30,https://www.finn.no/car/used/ad.html?finnkode=339404030,24900.0
603,339384550,Ford S-MAX,https://www.finn.no/car/used/ad.html?finnkode=339384550,21845.0
604,339307989,Daihatsu Terios,https://www.finn.no/car/used/ad.html?finnkode=339307989,25000.0
605,339299363,Skoda Octavia,https://www.finn.no/car/used/ad.html?finnkode=339299363,21990.0
609,339056881,Subaru Impreza,https://www.finn.no/car/used/ad.html?finnkode=339056881,23845.0
612,338513857,Ford Fiesta,https://www.finn.no/car/used/ad.html?finnkode=338513857,24672.0
613,338809925,Skoda Fabia,https://www.finn.no/car/used/ad.html?finnkode=338809925,22845.0
615,338615231,Renault Clio,https://www.finn.no/car/used/ad.html?finnkode=338615231,24900.0
616,338590675,Saab 9-5,https://www.finn.no/car/used/ad.html?finnkode=338590675,21845.0
619,280328460,Audi A4,https://www.finn.no/car/used/ad.html?finnkode=280328460,20845.0
620,338392785,Mercedes-Benz A-Klasse,https://www.finn.no/car/used/ad.html?finnkode=338392785,21777.0
621,338242955,Volkswagen Beetle,https://www.finn.no/car/used/ad.html?finnkode=338242955,21845.0
624,338203988,Ford Focus,https://www.finn.no/car/used/ad.html?finnkode=338203988,24845.0
625,338155005,Volkswagen Passat,https://www.finn.no/car/used/ad.html?finnkode=338155005,24900.0
626,338119340,Mitsubishi Colt,https://www.finn.no/car/used/ad.html?finnkode=338119340,23074.0
627,338104692,Suzuki Grand Vitara,https://www.finn.no/car/used/ad.html?finnkode=338104692,23845.0
628,338039143,Citroen Berlingo,https://www.finn.no/car/used/ad.html?finnkode=338039143,23000.0
629,338006501,Mitsubishi Outlander,https://www.finn.no/car/used/ad.html?finnkode=338006501,23845.0
631,337838393,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=337838393,21845.0
635,337601442,Opel Astra,https://www.finn.no/car/used/ad.html?finnkode=337601442,25000.0
637,337605186,Dodge Journey,https://www.finn.no/car/used/ad.html?finnkode=337605186,21845.0
639,337468599,Mercedes-Benz A-Klasse,https://www.finn.no/car/used/ad.html?finnkode=337468599,24845.0
641,337444147,Peugeot 307,https://www.finn.no/car/used/ad.html?finnkode=337444147,23845.0
642,337440208,Ford Mondeo,https://www.finn.no/car/used/ad.html?finnkode=337440208,25000.0
643,329841623,Volkswagen Polo,https://www.finn.no/car/used/ad.html?finnkode=329841623,21777.0
644,337316677,Opel Insignia,https://www.finn.no/car/used/ad.html?finnkode=337316677,21845.0
646,337208088,Volkswagen Passat,https://www.finn.no/car/used/ad.html?finnkode=337208088,22845.0
649,336705388,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=336705388,25000.0
650,335791344,Citroen C3,https://www.finn.no/car/used/ad.html?finnkode=335791344,23777.0
651,336571247,Ford Focus,https://www.finn.no/car/used/ad.html?finnkode=336571247,21845.0
655,335788966,Toyota Yaris Verso,https://www.finn.no/car/used/ad.html?finnkode=335788966,25000.0
656,335617442,Citroen C8,https://www.finn.no/car/used/ad.html?finnkode=335617442,25000.0
658,335420458,Ford Mondeo,https://www.finn.no/car/used/ad.html?finnkode=335420458,21999.0
659,335323048,Audi A4,https://www.finn.no/car/used/ad.html?finnkode=335323048,21845.0
660,329322114,Toyota Avensis,https://www.finn.no/car/used/ad.html?finnkode=329322114,23777.0
661,334938814,Nissan Note,https://www.finn.no/car/used/ad.html?finnkode=334938814,22000.0
663,334670410,Audi A3,https://www.finn.no/car/used/ad.html?finnkode=334670410,21845.0
664,334655950,Chrysler Voyager,https://www.finn.no/car/used/ad.html?finnkode=334655950,21745.0
666,334195847,Opel Astra,https://www.finn.no/car/used/ad.html?finnkode=334195847,21777.0
667,334038538,Subaru Forester,https://www.finn.no/car/used/ad.html?finnkode=334038538,24729.0
668,330069265,Opel Zafira,https://www.finn.no/car/used/ad.html?finnkode=330069265,21186.0
669,333582722,Hyundai Getz,https://www.finn.no/car/used/ad.html?finnkode=333582722,22777.0
671,333269315,Volvo XC70,https://www.finn.no/car/used/ad.html?finnkode=333269315,22000.0
673,332700988,Citroen C4,https://www.finn.no/car/used/ad.html?finnkode=332700988,21777.0
674,332476808,Citroen C5,https://www.finn.no/car/used/ad.html?finnkode=332476808,21777.0
675,330799358,Volkswagen Passat,https://www.finn.no/car/used/ad.html?finnkode=330799358,22500.0
677,330402171,Citroen C5,https://www.finn.no/car/used/ad.html?finnkode=330402171,25000.0
680,329556944,Kia Cee'd,https://www.finn.no/car/used/ad.html?finnkode=329556944,22800.0
682,327873600,Volkswagen Polo,https://www.finn.no/car/used/ad.html?finnkode=327873600,24777.0
684,325721681,Ford Mondeo,https://www.finn.no/car/used/ad.html?finnkode=325721681,24146.0
688,322951916,Skoda Octavia,https://www.finn.no/car/used/ad.html?finnkode=322951916,21777.0
690,323304710,Peugeot 307,https://www.finn.no/car/used/ad.html?finnkode=323304710,21745.0
691,321450201,Ford Mondeo,https://www.finn.no/car/used/ad.html?finnkode=321450201,21900.0
695,316754259,Mercedes-Benz Sprinter,https://www.finn.no/car/used/ad.html?finnkode=316754259,23000.0
702,157849089,Subaru Impreza,https://www.finn.no/car/used/ad.html?finnkode=157849089,23775.0
707,341001788,Toyota Yaris,https://www.finn.no/car/used/ad.html?finnkode=341001788,29845.0
708,341480270,Ford Fiesta,https://www.finn.no/car/used/ad.html?finnkode=341480270,27074.0
709,341470836,Audi A3,https://www.finn.no/car/used/ad.html?finnkode=341470836,29845.0
712,341466751,Renault Clio,https://www.finn.no/car/used/ad.html?finnkode=341466751,29000.0
713,341457727,Volkswagen Touran,https://www.finn.no/car/used/ad.html?finnkode=341457727,26845.0
714,341450177,Peugeot 207,https://www.finn.no/car/used/ad.html?finnkode=341450177,29845.0
715,339711197,Volvo C30,https://www.finn.no/car/used/ad.html?finnkode=339711197,29845.0
716,341442015,Volvo V70,https://www.finn.no/car/used/ad.html?finnkode=341442015,26845.0
717,341445644,Peugeot 207,https://www.finn.no/car/used/ad.html?finnkode=341445644,29900.0
719,341439786,BMW 1-serie,https://www.finn.no/car/used/ad.html?finnkode=341439786,26845.0
725,341383398,Toyota Corolla,https://www.finn.no/car/used/ad.html?finnkode=341383398,26845.0
727,341406654,Volvo C30,https://www.finn.no/car/used/ad.html?finnkode=341406654,26845.0
728,335325117,Audi A4,https://www.finn.no/car/used/ad.html?finnkode=335325117,26845.0
729,341404185,Peugeot 407,https://www.finn.no/car/used/ad.html?finnkode=341404185,26845.0
734,341386894,Volkswagen Touran,https://www.finn.no/car/used/ad.html?finnkode=341386894,27845.0
740,333159631,Audi A4,https://www.finn.no/car/used/ad.html?finnkode=333159631,29900.0
741,341374915,Volvo XC70,https://www.finn.no/car/used/ad.html?finnkode=341374915,26845.0
745,341358323,Ford Transit,https://www.finn.no/car/used/ad.html?finnkode=341358323,27500.0
748,341345167,Toyota Corolla,https://www.finn.no/car/used/ad.html?finnkode=341345167,26845.0
749,341317188,Skoda Yeti,https://www.finn.no/car/used/ad.html?finnkode=341317188,26845.0
751,341316351,Subaru Outback,https://www.finn.no/car/used/ad.html?finnkode=341316351,26845.0
755,340854682,Toyota Corolla,https://www.finn.no/car/used/ad.html?finnkode=340854682,28074.0
758,341054216,Citroen C5,https://www.finn.no/car/used/ad.html?finnkode=341054216,26845.0
761,341237280,Opel Corsa,https://www.finn.no/car/used/ad.html?finnkode=341237280,29845.0
762,341229479,Opel Corsa,https://www.finn.no/car/used/ad.html?finnkode=341229479,26748.0
764,341213200,Toyota Corolla,https://www.finn.no/car/used/ad.html?finnkode=341213200,26845.0
767,341178614,Citroen Berlingo,https://www.finn.no/car/used/ad.html?finnkode=341178614,28845.0
768,341126687,Toyota Corolla,https://www.finn.no/car/used/ad.html?finnkode=341126687,27845.0
770,340152181,BMW 1-serie,https://www.finn.no/car/used/ad.html?finnkode=340152181,29900.0
772,341149853,Volvo C30,https://www.finn.no/car/used/ad.html?finnkode=341149853,25845.0
775,341116135,Mercedes-Benz B-Klasse,https://www.finn.no/car/used/ad.html?finnkode=341116135,26845.0
776,341110979,Mazda 3,https://www.finn.no/car/used/ad.html?finnkode=341110979,29845.0
777,341111141,BMW X5,https://www.finn.no/car/used/ad.html?finnkode=341111141,29000.0
778,341105525,Volvo V50,https://www.finn.no/car/used/ad.html?finnkode=341105525,25845.0
780,341087426,Suzuki Liana,https://www.finn.no/car/used/ad.html?finnkode=341087426,25345.0
781,341088330,Volkswagen Transporter,https://www.finn.no/car/used/ad.html?finnkode=341088330,26231.0
784,274813431,Toyota Avensis,https://www.finn.no/car/used/ad.html?finnkode=274813431,30000.0
786,341065556,Skoda Roomster,https://www.finn.no/car/used/ad.html?finnkode=341065556,29000.0
790,341040331,Nissan Note,https://www.finn.no/car/used/ad.html?finnkode=341040331,29845.0
791,341027535,Skoda Superb,https://www.finn.no/car/used/ad.html?finnkode=341027535,29900.0
793,341025676,Mazda 6,https://www.finn.no/car/used/ad.html?finnkode=341025676,29900.0
795,340840018,Peugeot 207 SW,https://www.finn.no/car/used/ad.html?finnkode=340840018,29845.0
796,341006307,Volkswagen Passat,https://www.finn.no/car/used/ad.html?finnkode=341006307,29845.0
801,340826708,Opel Vectra,https://www.finn.no/car/used/ad.html?finnkode=340826708,26845.0
805,340922107,Volkswagen Passat,https://www.finn.no/car/used/ad.html?finnkode=340922107,29845.0
807,340621307,Volvo S40,https://www.finn.no/car/used/ad.html?finnkode=340621307,26845.0
809,340910008,Volkswagen Golf,https://www.finn.no/car/used/ad.html?finnkode=340910008,29900.0
810,340873151,Toyota Avensis,https://www.finn.no/car/used/ad.html?finnkode=340873151,27845.0
812,340898665,Volvo V50,https://www.finn.no/car/used/ad.html?finnkode=340898665,29345.0
