Id,Finnkode,Modellår,Kilometer,Girkasse,Drivstoff,Årsavgift,Farge,Hjuldrift,Effekt,Sylindervolum,Vekt,CO2utslipp,AntallSeter,Karosseri,AntallDører,AntallEiere,Avgiftsklasse,Maksimaltilhengervekt,SalePrice
920,335887716,2012,286900,Manuell,Diesel,1845,Svart,Forhjulsdrift,105,1.6,1468,116,5,Stasjonsvogn,5,3,Personbil,1400,45900
921,340636392,2013,155000,Manuell,Diesel,0,Gul,Forhjulsdrift,114,1.6,1090,99,5,KombiTredørs,2,2,Personbil,1150,49000
922,340612620,2008,148400,Manuell,Diesel,1845,Sølv,Forhjulsdrift,105,1.9,1249,119,5,KombiFemDørs,5,2,Personbil,1400,49995
923,340573203,2010,253510,Manuell,Diesel,1845,Grå,Forhjulsdrift,105,1.9,1320,127,5,KombiFemDørs,4,2,Personbil,1400,49845
924,340553977,2008,246821,Automat,Diesel,1845,Grå,Forhjulsdrift,131,2,1696,193,7,Flerbruksbil,5,3,Personbil,1750,49845
925,340551548,2007,323700,Automat,Diesel,1845,Svart,Firehjulsdrift,150,2,1679,208,5,KombiFemDørs,5,14,Personbil,1350,46845
926,340548439,2009,134900,Automat,Bensin,1845,Sølv,Firehjulsdrift,107,1.5,1400,177,5,KombiFemDørs,5,3,Personbil,1200,49900
927,340472308,2009,263000,Manuell,Diesel,1845,Svart,Firehjulsdrift,150,2,1530,155,5,KombiFemDørs,4,6,Personbil,1600,47845
928,340371805,2009,171679,Manuell,Bensin,1845,Sølv,Forhjulsdrift,114,1.6,1399,154,5,Stasjonsvogn,5,4,Personbil,1200,49000
929,340305645,2015,98000,Automat,Diesel,1476,Sølv,Forhjulsdrift,90,1.6,1320,118,3,Kasse,4,5,Varebil,940,46476
930,340250874,2012,175000,Automat,Diesel,0,Brun,Firehjulsdrift,170,2,2089,194,7,SUVOffroad,5,4,Personbil,1056,50000
931,340248743,2007,362500,Automat,Diesel,1845,Grå,Firehjulsdrift,185,2.4,2144,239,7,SUVOffroad,5,9,Personbil,2250,46845
932,340105069,2007,158111,Manuell,Diesel,3074,Sølv,Forhjulsdrift,109,1.6,1090,104,4,KombiTredørs,3,2,Personbil,750,48074
933,340244809,2010,209300,Manuell,Diesel,1845,Svart,Forhjulsdrift,116,2,1576,154,5,Stasjonsvogn,5,3,Personbil,1800,49900
934,340202028,2009,190662,Manuell,Diesel,1845,Grå,Forhjulsdrift,109,1.6,1425,137,5,KombiFemDørs,5,2,Personbil,1300,49900
935,306404959,2010,166000,Manuell,Diesel,1777,Svart,Forhjulsdrift,109,1.6,1319,104,5,Stasjonsvogn,5,3,Personbil,1300,48777
936,340164343,2010,193929,Manuell,Diesel,1853,Sølv,Forhjulsdrift,90,1.4,1205,118,5,KombiFemDørs,5,2,Personbil,1000,48853
937,340162994,2010,164900,Manuell,Bensin,1845,Grå,Forhjulsdrift,101,1.3,1250,136,5,KombiFemDørs,5,2,Personbil,1000,49900
938,340155536,2011,190500,Manuell,Diesel,0,Svart,Forhjulsdrift,105,1.6,1140,103,4,KombiTredørs,2,9,Personbil,1200,49900
939,340144008,2010,168000,Manuell,Diesel,1845,Beige,Forhjulsdrift,92,1.6,1277,119,5,KombiFemDørs,4,5,Personbil,1200,49845
940,339404749,2008,110000,Automat,Diesel,0,Svart,Forhjulsdrift,140,2,1595,175,5,Sedan,4,12,Personbil,1500,50000
941,334644859,2010,232336,Manuell,Diesel,1845,Svart,Forhjulsdrift,120,2,1530,134,5,Stasjonsvogn,5,4,Personbil,1300,49845
942,339956061,2007,201000,Manuell,Diesel,1845,Hvit,Forhjulsdrift,109,1.6,1373,129,4,Coupe,2,9,Personbil,1300,49999
943,339930175,2014,150000,Manuell,Diesel,0,Hvit,Forhjulsdrift,101,2.2,1881,183,3,Kasse,4,2,Varebil,2350,49999
944,329653336,2002,229000,Manuell,Bensin,1777,Sølv,Bakhjulsdrift,116,1.8,1310,172,5,Sedan,4,10,Personbil,1250,45777
945,339847046,2007,139766,Manuell,Diesel,1231,Hvit,Forhjulsdrift,114,2,1800,222,3,Kasse,5,2,Varebil,2000,45231
946,339705870,2003,281000,Automat,Diesel,1845,Sølv,Bakhjulsdrift,163,2.5,1715,219,5,Stasjonsvogn,4,6,Personbil,2000,46845
947,339699168,2012,196700,Manuell,Diesel,1845,Grå,Forhjulsdrift,129,2.2,1657,135,5,Stasjonsvogn,5,3,Personbil,1400,49900
948,339607969,2011,186000,Manuell,Diesel,1850,Rød,Forhjulsdrift,116,1.6,1448,119,5,KombiFemDørs,4,6,Personbil,1200,45850
949,323548711,2008,315000,Manuell,Diesel,1777,Svart,Bakhjulsdrift,143,2,1505,125,5,Stasjonsvogn,5,4,Personbil,1600,46777
950,328993940,2011,114804,Manuell,Diesel,1777,Grå,Forhjulsdrift,111,1.6,1488,135,5,Flerbruksbil,5,2,Personbil,1250,49900
951,339466648,2008,334754,Manuell,Diesel,0,Grå,Firehjulsdrift,150,2,1625,190,5,SUVOffroad,5,6,Personbil,2000,49845
952,339480661,2014,214400,Automat,Diesel,0,Svart,Forhjulsdrift,114,1.6,1205,98,5,KombiFemDørs,5,2,Personbil,1550,47500
953,339437185,2012,167026,Manuell,Diesel,1845,Svart,Forhjulsdrift,75,1.2,1128,89,5,KombiFemDørs,5,4,Personbil,1000,49900
954,339401064,2014,150496,Manuell,Diesel,1476,Rød,Forhjulsdrift,90,1.2,1330,133,2,Stasjonsvogn,5,5,Varebil,1000,48476
955,339341139,2008,276200,Manuell,Diesel,1845,Svart,Forhjulsdrift,136,2,1664,157,5,Stasjonsvogn,5,2,Personbil,1600,49900
956,339164745,2013,71745,Manuell,Bensin,4672,Sølv,Forhjulsdrift,80,1.2,845,96,5,KombiFemDørs,5,5,Personbil,200,49662
957,339252483,2012,231000,Automat,Diesel,4305,Svart,Forhjulsdrift,111,1.6,1430,110,5,Stasjonsvogn,5,4,Personbil,1375,47305
958,339230628,2013,249000,Automat,Diesel,1476,Grå,Forhjulsdrift,90,1.6,1320,123,3,Stasjonsvogn,5,3,Varebil,1160,49900
959,339206531,2004,295000,Manuell,Diesel,1845,Grå,Bakhjulsdrift,177,2.5,1675,187,5,Stasjonsvogn,4,5,Personbil,2000,46845
960,339094291,2006,195000,Automat,Diesel,1845,Svart,Forhjulsdrift,105,1.9,1677,167,5,Flerbruksbil,5,8,Personbil,1500,49845
961,338606557,2012,278000,Manuell,Diesel,1845,Sølv,Forhjulsdrift,90,1.6,1239,118,5,KombiFemDørs,5,3,Personbil,1400,46845
962,339034627,2008,126100,Manuell,Diesel,1845,Blå,Bakhjulsdrift,150,2.2,1495,164,5,Stasjonsvogn,5,1,Personbil,1500,49900
963,333835420,2011,188447,Manuell,Diesel,1777,Sølv,Forhjulsdrift,105,1.6,1140,99,4,KombiTredørs,3,4,Personbil,1200,49999
964,332173417,2005,170000,Automat,Bensin,1777,Blå,Bakhjulsdrift,143,1.8,1480,206,5,Stasjonsvogn,5,6,Personbil,1500,48777
965,338769290,2011,121100,Manuell,Diesel,1231,Sølv,Forhjulsdrift,75,1.8,1397,159,2,Kasse,4,3,Varebil,1200,49900
966,338729258,2011,288500,Automat,Diesel,1845,Hvit,Forhjulsdrift,163,2,1615,150,5,Stasjonsvogn,5,2,Personbil,1300,49900
967,338709810,2011,100200,Manuell,Bensin,1845,Grå,Forhjulsdrift,105,1.2,1070,128,5,KombiFemDørs,5,2,Personbil,1200,49900
968,338646321,2004,350000,Automat,Diesel,1845,Blå,Firehjulsdrift,163,2.4,2110,242,7,SUVOffroad,5,4,Personbil,2250,46845
969,337130398,2009,120000,Manuell,Bensin,1845,Sølv,Forhjulsdrift,80,1.4,1217,149,5,KombiFemDørs,4,6,Personbil,800,46845
970,338600232,2010,146000,Manuell,Diesel,1845,Svart,Forhjulsdrift,105,1.6,1465,119,5,Stasjonsvogn,5,7,Personbil,1400,46845
971,338584658,2005,162000,Manuell,Bensin,1845,Svart,Bakhjulsdrift,116,1.6,1415,184,5,Sedan,4,2,Personbil,1100,49845
972,337002909,2015,194000,Manuell,Diesel,1476,Sølv,Forhjulsdrift,90,1.6,1320,120,3,Stasjonsvogn,5,6,Varebil,940,49476
973,338461607,2007,205000,Automat,Bensin,1845,Sølv,Bakhjulsdrift,145,1.8,1485,200,5,Coupe,3,5,Personbil,1500,49999
974,338444646,2007,136450,Manuell,Diesel,1845,Grønn,Forhjulsdrift,90,1.6,1386,124,5,Stasjonsvogn,5,2,Personbil,1200,49845
975,338429216,2005,305000,Automat,Diesel,1845,Svart,Firehjulsdrift,231,3,1770,227,5,Stasjonsvogn,5,8,Personbil,2000,46845
976,338409818,2011,190750,Manuell,Diesel,1845,Hvit,Forhjulsdrift,95,1.6,1263,109,5,KombiFemDørs,5,2,Personbil,1200,47900
977,338405401,2011,293400,Manuell,Diesel,1845,Rød,Forhjulsdrift,126,2,1596,140,5,Stasjonsvogn,5,1,Personbil,1600,49900
978,338373876,2011,69000,Manuell,Bensin,0,Sølv,Forhjulsdrift,95,1.3,975,119,5,KombiFemDørs,4,2,Personbil,1000,49000
979,337590051,2006,158361,Automat,Bensin,1777,Sølv,Firehjulsdrift,160,2.4,1650,245,5,SUVOffroad,4,8,Personbil,1500,48777
980,338233608,2005,348965,Automat,Diesel,1845,Grå,Bakhjulsdrift,177,2.5,1670,208,5,Sedan,4,11,Personbil,2000,46845
981,338143621,2010,193500,Manuell,Diesel,1231,Grå,Forhjulsdrift,86,1.5,1248,137,2,Kasse,4,4,Varebil,1100,46231
982,338183269,2011,131634,Manuell,Diesel,3074,Hvit,Forhjulsdrift,92,1.6,1155,104,5,KombiTredørs,2,3,Personbil,1150,48074
983,338138473,2010,192000,Manuell,Diesel,1845,Grå,Forhjulsdrift,120,1.9,1530,140,5,Stasjonsvogn,5,5,Personbil,1500,46845
984,332289615,2008,206000,Automat,Diesel,1777,Sølv,Forhjulsdrift,140,2,1771,193,7,Stasjonsvogn,4,6,Personbil,1750,47777
985,318449177,2011,124400,Manuell,Diesel,1777,Rød,Forhjulsdrift,92,1.6,1160,98,5,KombiTredørs,3,3,Personbil,1150,45888
986,337997702,2010,197219,Manuell,Diesel,0,Sølv,Forhjulsdrift,126,2,1605,146,7,Stasjonsvogn,4,5,Personbil,1300,49999
987,333042643,2013,220464,Manuell,Diesel,0,Brun,Forhjulsdrift,131,1.7,1538,105,5,Stasjonsvogn,5,6,Personbil,1200,49000
988,337880013,2009,182575,Manuell,Diesel,1845,Sølv,Forhjulsdrift,126,2,1465,155,5,Stasjonsvogn,5,4,Personbil,1300,49845
989,337847554,2009,171121,Manuell,Diesel,1845,Blå,Forhjulsdrift,109,1.6,1350,128,5,KombiFemDørs,5,1,Personbil,1300,49845
990,337719980,2012,243000,Manuell,Diesel,1845,Svart,Forhjulsdrift,105,1.6,1468,116,5,Stasjonsvogn,5,5,Personbil,1400,49845
991,337715965,2012,255419,Manuell,Diesel,1845,Hvit,Forhjulsdrift,114,1.6,1648,119,5,Stasjonsvogn,5,5,Personbil,1300,46845
992,324604335,2006,233804,Automat,Diesel,1777,Sølv,Forhjulsdrift,205,2.4,1520,199,5,Sedan,4,5,Personbil,1600,49527
993,337621980,2007,140000,Manuell,Diesel,3074,Blå,Forhjulsdrift,90,1.4,1055,119,5,KombiFemDørs,5,2,Personbil,1050,45074
994,337574757,2007,225000,Manuell,Diesel,1845,Blå,Firehjulsdrift,140,2.2,1550,173,5,SUVOffroad,4,5,Personbil,2000,45995
995,337370749,2012,285000,Manuell,Diesel,0,Grå,Forhjulsdrift,124,2,1580,120,5,Stasjonsvogn,4,6,Personbil,1600,46000
996,337352890,2011,204000,Manuell,Diesel,0,Hvit,Forhjulsdrift,116,1.6,1572,138,7,KombiFemDørs,4,5,Personbil,1200,49000
997,336831569,2013,185000,Manuell,Diesel,1845,Grå,Forhjulsdrift,105,1.6,1356,88,5,Stasjonsvogn,4,5,Personbil,300,49845
998,336808150,2011,177400,Manuell,Bensin,1845,Rød,Forhjulsdrift,69,1.2,992,128,5,KombiFemDørs,5,3,Personbil,800,49900
999,336798075,2011,150100,Manuell,Diesel,1845,Blå,Forhjulsdrift,116,1.6,1400,109,5,KombiFemDørs,5,2,Personbil,1200,49900
1000,328422507,2007,160000,Manuell,Bensin,1186,Sølv,Firehjulsdrift,95,1.6,1345,205,2,Kasse,4,5,Varebil,830,46186
1001,336427375,2007,160000,Automat,Diesel,1700,Svart,Bakhjulsdrift,109,2,1305,147,5,Flerbruksbil,4,6,Personbil,1500,46700
1002,336034261,2005,208800,Automat,Bensin,1845,Blå,Forhjulsdrift,179,2,1553,227,5,Sedan,4,7,Personbil,1600,46845
1003,335925036,2011,206000,Manuell,Diesel,1845,Grå,Forhjulsdrift,114,1.6,1494,114,5,Stasjonsvogn,5,12,Personbil,1300,46845
1004,335738266,2013,126651,Manuell,Bensin,3074,Rød,Forhjulsdrift,80,1,1024,99,5,KombiFemDørs,5,1,Personbil,650,49900
1005,331257347,2007,267400,Manuell,Bensin,1845,Sølv,Forhjulsdrift,129,1.8,1375,184,7,Flerbruksbil,5,1,Personbil,1300,48845
1006,334909386,2009,131000,Manuell,Bensin,1845,Sølv,Forhjulsdrift,101,1.3,1050,120,5,KombiFemDørs,4,3,Personbil,900,49000
1007,333888335,2004,302000,Automat,Bensin,1777,Svart,Bakhjulsdrift,170,2.2,1495,237,5,Sedan,4,7,Personbil,1700,46777
1008,333232969,2016,245000,Automat,Diesel,1422,Hvit,Forhjulsdrift,99,1.6,1333,108,3,Kasse,4,7,Varebil,1250,46422
1009,323242173,2003,304000,Automat,Diesel,1777,Beige,Bakhjulsdrift,150,2.1,1565,177,5,Sedan,4,6,Personbil,1900,46777
1010,326051426,2009,107000,Manuell,Diesel,1777,Blå,Forhjulsdrift,109,1.6,1387,136,5,Stasjonsvogn,4,1,Personbil,1150,49948
1011,332678436,2013,173300,Manuell,Bensin,2961,Brun,Forhjulsdrift,84,1.3,1087,115,5,KombiFemDørs,5,3,Personbil,900,49900
1012,332441817,2009,157000,Manuell,Diesel,1845,Grå,Forhjulsdrift,90,1.6,1470,119,5,KombiFemDørs,5,1,Personbil,1400,49500
1013,314805168,2007,238000,Manuell,Diesel,1777,Grå,Firehjulsdrift,150,2,1845,198,5,SUVOffroad,4,3,Personbil,2000,46777
1014,331761763,2013,143600,Manuell,Bensin,2961,Grå,Forhjulsdrift,82,1.2,975,104,5,KombiFemDørs,5,2,Personbil,1150,49900
1015,330801927,2006,163000,Automat,Bensin,1777,Sølv,Forhjulsdrift,87,1.3,1025,136,5,KombiFemDørs,4,7,Personbil,750,49977
1016,330574015,2010,106000,Manuell,Diesel,1777,Rød,Forhjulsdrift,90,1.4,1085,110,5,KombiFemDørs,4,5,Personbil,1050,47277
1017,330349148,2011,104000,Manuell,Bensin,1777,Hvit,Forhjulsdrift,95,1.3,975,119,5,Coupe,4,2,Personbil,1000,46777
1018,330288872,2012,216000,Automat,Diesel,4147,Rød,Forhjulsdrift,111,1.6,1423,117,5,KombiFemDørs,5,7,Personbil,1090,49147
1019,328471082,2016,127166,Manuell,Diesel,1422,Svart,Forhjulsdrift,75,1.6,1309,112,3,Stasjonsvogn,5,3,Varebil,1250,46422
1020,327824499,2013,248525,Manuell,Diesel,4147,Grå,Forhjulsdrift,95,1.6,1344,109,5,Stasjonsvogn,4,3,Personbil,1200,46999
1021,324634644,2011,268570,Manuell,Diesel,1186,Grå,Forhjulsdrift,75,1.6,1429,147,3,Kasse,4,5,Varebil,750,49999
1022,323571796,2011,100900,Manuell,Bensin,1777,Svart,Forhjulsdrift,115,1.6,1318,147,5,KombiFemDørs,5,2,Personbil,1250,49900
1023,316991294,2012,123000,Manuell,Diesel,1231,Hvit,Forhjulsdrift,90,1.2,1290,126,2,Kasse,4,2,Varebil,1000,47900
1024,261777325,2007,171200,Manuell,Diesel,1729,Sølv,Forhjulsdrift,109,1.6,1110,118,4,KombiTredørs,3,3,Personbil,750,49999
1025,294467307,2011,189000,Manuell,Diesel,1777,Grå,Forhjulsdrift,105,1.6,1468,116,5,Stasjonsvogn,5,5,Personbil,1400,49999
1026,282133055,2011,143000,Manuell,Bensin,1777,Beige,Forhjulsdrift,69,1.2,1020,128,5,KombiFemDørs,5,1,Personbil,800,49900
1027,341113916,2007,165000,Manuell,Diesel,1845,Rød,Forhjulsdrift,170,2,1368,156,5,KombiFemDørs,4,5,Personbil,1500,51835
1028,341465350,2011,238000,Manuell,Diesel,1845,Svart,Forhjulsdrift,140,2,1765,152,5,Flerbruksbil,5,1,Personbil,1800,54900
1029,330301849,2010,221700,Manuell,Diesel,1777,Grå,Firehjulsdrift,136,2,1538,169,5,SUVOffroad,5,3,Personbil,2100,54777
1030,341444613,2003,394131,Automat,Diesel,1845,Svart,Bakhjulsdrift,163,2.5,1715,219,5,Stasjonsvogn,5,8,Personbil,2000,51845
1031,341435789,2009,179300,Manuell,Diesel,1845,Grå,Forhjulsdrift,126,2,1520,142,5,Stasjonsvogn,5,3,Personbil,1600,54000
1032,341387560,2012,205927,Manuell,Diesel,0,Svart,Forhjulsdrift,116,1.6,1424,109,5,Stasjonsvogn,4,5,Personbil,1200,55000
1033,341364412,2013,181450,Manuell,Diesel,1476,Hvit,Forhjulsdrift,90,1.6,1320,125,3,Kasse,4,3,Varebil,940,55000
1034,341307781,2011,284000,Automat,Diesel,1845,Sølv,Forhjulsdrift,140,2,1526,135,5,Stasjonsvogn,5,7,Personbil,1800,50845
1035,341278789,2013,212799,Automat,Diesel,1476,Svart,Forhjulsdrift,90,1.6,1410,122,3,Kasse,4,14,Varebil,990,51476
1036,341272317,2005,180421,Manuell,Diesel,1845,Svart,Forhjulsdrift,109,1.6,1642,148,5,Stasjonsvogn,4,6,Personbil,1300,51844
1037,341263020,2006,162000,Automat,Bensin,3074,Rød,Firehjulsdrift,105,1.5,1200,201,5,KombiFemDørs,4,6,Personbil,1350,51974
1038,341266346,2010,82000,Manuell,Diesel,1845,Svart,Forhjulsdrift,90,1.6,1308,120,5,KombiFemDørs,4,9,Personbil,1150,51845
1039,340937482,2004,229000,Automat,Bensin,1845,Rød,Firehjulsdrift,177,2,1450,230,5,Stasjonsvogn,5,4,Personbil,1950,51844
1040,341194046,2008,187000,Manuell,Bensin,1845,Svart,Bakhjulsdrift,122,1.6,1495,146,5,Stasjonsvogn,4,6,Personbil,1100,51844
1041,340948523,2007,310000,Automat,Diesel,1845,Svart,Bakhjulsdrift,150,2,1685,189,5,Stasjonsvogn,4,7,Personbil,1800,51845
1042,341140393,2007,300061,Automat,Diesel,1845,Beige,Firehjulsdrift,179,2.7,1875,227,5,Stasjonsvogn,5,5,Personbil,1900,51345
1043,341116216,2005,246000,Automat,Diesel,1845,Svart,Bakhjulsdrift,163,2,1445,179,5,Sedan,4,18,Personbil,1600,51845
1044,341094198,2008,118000,Manuell,Bensin,3074,Grå,Forhjulsdrift,86,1.3,1030,129,5,KombiFemDørs,5,5,Personbil,900,50074
1045,340792249,2010,249000,Manuell,Diesel,1845,Rød,Forhjulsdrift,86,1.5,1529,137,7,Kasse,4,6,Personbil,1100,54990
1046,341026027,2012,140400,Manuell,Diesel,1231,Svart,Forhjulsdrift,110,1.8,1393,159,2,Kasse,5,1,Varebil,1200,54900
1047,341025292,2010,220100,Manuell,Diesel,1845,Grå,Forhjulsdrift,90,1.6,1314,118,5,KombiFemDørs,5,1,Personbil,1400,54900
1048,340979149,2013,219214,Manuell,Diesel,4305,Brun,Forhjulsdrift,116,1.6,1325,109,5,KombiFemDørs,4,5,Personbil,1200,53305
1049,340928233,2009,305213,Manuell,Diesel,1845,Svart,Forhjulsdrift,143,2,1520,143,5,Stasjonsvogn,5,9,Personbil,1600,51845
1050,340922871,2007,133000,Automat,Bensin,1845,Sølv,Forhjulsdrift,95,1.3,1055,138,5,KombiFemDørs,4,7,Personbil,1000,51845
1051,232943510,2013,154000,Manuell,Diesel,3982,Grå,Forhjulsdrift,110,1.6,1326,115,5,Stasjonsvogn,5,2,Personbil,1500,52982
1052,339867375,2007,188058,Manuell,Diesel,1845,Svart,Forhjulsdrift,109,1.6,1110,118,4,KombiTredørs,3,8,Personbil,750,53845
1053,340647458,2011,89350,Manuell,Bensin,3074,Grå,Forhjulsdrift,90,1.4,1178,136,5,KombiFemDørs,5,2,Personbil,1300,51074
1054,340683293,2013,169000,Manuell,Diesel,4100,Sølv,Forhjulsdrift,110,1.6,1290,100,5,KombiFemDørs,5,2,Personbil,1500,54100
1055,338980663,2011,143000,Manuell,Diesel,1845,Sølv,Forhjulsdrift,95,1.6,1394,109,5,KombiFemDørs,4,5,Personbil,1200,51845
1056,340565562,2009,131677,Manuell,Diesel,1845,Blå,Forhjulsdrift,110,2,1341,119,5,KombiFemDørs,4,5,Personbil,1500,51845
1057,340524462,2008,289891,Manuell,Diesel,1845,Grå,Forhjulsdrift,126,2.4,1547,172,5,Stasjonsvogn,5,6,Personbil,1800,53845
1058,318644191,2009,174500,Manuell,Bensin,0,Hvit,Forhjulsdrift,150,1.6,1587,177,4,Cabriolet,2,6,Personbil,1400,55000
1059,340484547,2010,204800,Manuell,Diesel,3074,Grå,Forhjulsdrift,75,1.6,1157,109,5,KombiFemDørs,4,4,Personbil,1000,52074
1060,340477726,2011,120000,Automat,Bensin,0,Blå,Forhjulsdrift,95,1.3,975,127,5,KombiFemDørs,4,4,Personbil,1000,55000
1061,340314566,2007,106500,Manuell,Bensin,3074,Sølv,Firehjulsdrift,91,1.3,1135,151,5,KombiFemDørs,4,8,Personbil,1000,52074
1062,340216077,2010,263500,Manuell,Diesel,1845,Blå,Forhjulsdrift,126,2,1520,142,5,Stasjonsvogn,4,7,Personbil,1600,52845
1063,340085428,2010,119741,Manuell,Diesel,1231,Rød,Forhjulsdrift,75,1.6,1433,153,3,Stasjonsvogn,2,5,Varebil,750,51231
1064,340056686,2004,324500,Automat,Diesel,1845,Grå,Firehjulsdrift,163,2.4,1791,226,5,Stasjonsvogn,5,3,Personbil,1800,51845
1065,340031671,2005,230000,Automat,Bensin,1845,Sølv,Firehjulsdrift,192,2.5,1765,289,5,SUVOffroad,4,10,Personbil,1800,51845
1066,340023928,2009,193600,Manuell,Diesel,1845,Grå,Forhjulsdrift,131,2,1807,172,7,KombiFemDørs,5,4,Personbil,1700,53845
1067,339939141,2006,299500,Automat,Diesel,1845,Svart,Bakhjulsdrift,177,2.5,1685,213,5,Stasjonsvogn,4,10,Personbil,2000,53845
1068,339922119,2009,197260,Manuell,Diesel,1845,Svart,Firehjulsdrift,90,1.4,1240,130,5,Flerbruksbil,5,8,Personbil,800,55000
1069,339813105,2009,103164,Manuell,Bensin,3074,Gull,Forhjulsdrift,101,1.3,1050,120,5,KombiFemDørs,5,3,Personbil,900,52074
1070,339607436,2012,225216,Manuell,Diesel,1476,Sølv,Forhjulsdrift,102,1.6,1343,149,2,Kasse,6,5,Varebil,1500,51376
1071,339474958,2007,342350,Automat,Diesel,1845,Grå,Firehjulsdrift,185,2.4,1794,224,5,Stasjonsvogn,5,8,Personbil,1800,54845
1072,335389050,2011,276900,Manuell,Diesel,1845,Svart,Forhjulsdrift,120,2,1530,134,5,Stasjonsvogn,5,6,Personbil,1300,51845
1073,335095199,2009,233380,Manuell,Bensin,1845,Blå,Forhjulsdrift,145,2,1507,206,5,Stasjonsvogn,5,5,Personbil,1500,55000
1074,338019443,2011,250000,Automat,Diesel,1845,Grå,Bakhjulsdrift,204,2.1,1770,159,5,Stasjonsvogn,5,9,Personbil,2100,53845
1075,337515406,2013,111000,Manuell,Diesel,1476,Svart,Forhjulsdrift,90,1.6,1320,125,3,Kasse,5,3,Varebil,940,54976
1076,339133083,2011,161000,Manuell,Bensin,0,Hvit,Forhjulsdrift,156,1.6,1165,155,5,Coupe,2,7,Personbil,1150,55000
1077,338992367,2014,235000,Automat,Diesel,4305,Brun,Forhjulsdrift,114,1.6,1430,105,5,Stasjonsvogn,4,8,Personbil,1376,53305
1078,338916197,2011,135000,Manuell,Diesel,1845,Blå,Forhjulsdrift,105,1.6,1380,126,5,Sedan,5,1,Personbil,1400,51845
1079,271015472,2012,154000,Manuell,Diesel,1383,Hvit,Forhjulsdrift,128,2,1686,168,2,Kasse,5,3,Varebil,2000,51383
1080,338666860,2012,227593,Manuell,Diesel,4305,Hvit,Firehjulsdrift,150,2.2,1663,136,5,SUVOffroad,5,3,Personbil,2000,54305
1081,338404122,2004,300000,Automat,Diesel,1845,Svart,Bakhjulsdrift,200,2.1,1735,197,5,Stasjonsvogn,5,3,Personbil,2100,51845
1082,311566140,2008,232000,Manuell,Diesel,1777,Rød,Forhjulsdrift,120,1.9,1580,147,5,Sedan,4,12,Personbil,1500,51777
1083,338316722,2005,167000,Automat,Bensin,1845,Sølv,Firehjulsdrift,125,2,1450,200,5,Stasjonsvogn,4,8,Personbil,1500,51845
1084,338277310,2009,198000,Manuell,Diesel,0,Svart,Forhjulsdrift,131,2,1730,159,5,Stasjonsvogn,4,9,Personbil,1600,56845
1085,338268007,2009,184000,Manuell,Diesel,1845,Grå,Bakhjulsdrift,90,2,1380,118,5,KombiFemDørs,4,7,Personbil,1200,50845
1086,337969300,2008,145000,Manuell,Diesel,1845,Svart,Forhjulsdrift,103,1.5,1418,146,5,KombiFemDørs,5,3,Personbil,1200,51845
1087,338178200,2009,242000,Automat,Diesel,0,Grå,Forhjulsdrift,105,1.9,1647,148,7,Flerbruksbil,5,8,Personbil,1500,55000
1088,337852382,2008,247640,Manuell,Diesel,1231,Sølv,Bakhjulsdrift,117,2.5,1845,224,3,Kasse,5,4,Varebil,2000,50231
1089,337965978,2011,156000,Manuell,Diesel,1231,Hvit,Forhjulsdrift,75,1.6,1368,139,2,Kasse,6,8,Varebil,1400,51231
1090,337960891,2011,196000,Manuell,Diesel,1845,Sølv,Forhjulsdrift,105,1.6,1239,99,5,KombiFemDørs,5,4,Personbil,1400,52845
1091,336964749,2012,189000,Automat,Diesel,4305,Svart,Forhjulsdrift,163,2,1386,134,5,KombiFemDørs,5,4,Personbil,1500,54305
1092,337609514,2010,133200,Manuell,Diesel,1845,Svart,Forhjulsdrift,109,1.6,1519,140,5,Stasjonsvogn,5,3,Personbil,1300,55000
1093,337246572,2012,116277,Manuell,Bensin,1845,Grå,Forhjulsdrift,105,1.4,1165,134,5,KombiTredørs,2,4,Personbil,500,54345
1094,336796271,2010,123577,Manuell,Bensin,3074,Hvit,Forhjulsdrift,69,1.2,905,113,4,Cabriolet,2,7,Personbil,800,51074
1095,336411532,2008,206800,Automat,Diesel,1845,Svart,Forhjulsdrift,109,2,1470,161,5,KombiFemDørs,5,2,Personbil,1500,55000
1096,336303174,2009,238600,Manuell,Diesel,1845,Blå,Forhjulsdrift,103,1.5,1511,149,7,Flerbruksbil,5,8,Personbil,1200,51000
1097,333769399,2014,161000,Manuell,Bensin,4147,Grå,Forhjulsdrift,101,1,1204,114,5,Flerbruksbil,4,5,Personbil,750,51147
1098,333277230,2010,90000,Manuell,Bensin,1777,Blå,Forhjulsdrift,69,1,1020,118,5,KombiFemDørs,4,5,Personbil,750,53777
1099,332813479,2011,156000,Manuell,Diesel,1845,Grå,Forhjulsdrift,110,1.7,1571,119,5,KombiFemDørs,4,8,Personbil,1400,51345
1100,330992487,2012,64000,Manuell,Bensin,1777,Hvit,Forhjulsdrift,68,1,920,95,5,KombiFemDørs,4,5,Personbil,700,51777
1101,331407845,2007,170000,Automat,Diesel,1777,Svart,Bakhjulsdrift,150,2.1,1610,194,5,Stasjonsvogn,5,8,Personbil,1500,54900
1102,331083866,2010,185000,Manuell,Diesel,1845,Svart,Forhjulsdrift,109,2,1435,139,5,KombiFemDørs,5,2,Personbil,1500,55000
